region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
wando,완도,20260917,1100,2026-09-18 12:00:00,WSD,3.9,55,57
wando,완도,20260917,1100,2026-09-18 12:00:00,PCP,1mm 미만,55,57
wando,완도,20260917,1100,2026-09-18 13:00:00,TMP,21,55,57
wando,완도,20260917,1100,2026-09-18 13:00:00,WSD,4.2,55,57
wando,완도,20260917,1100,2026-09-18 13:00:00,PCP,2.0mm,55,57
wando,완도,20260917,1100,2026-09-18 14:00:00,TMP,21,55,57
wando,완도,20260917,1100,2026-09-18 14:00:00,WSD,5,55,57
wando,완도,20260917,1100,2026-09-18 14:00:00,PCP,1mm 미만,55,57
wando,완도,20260917,1100,2026-09-18 15:00:00,TMP,21,55,57
wando,완도,20260917,1100,2026-09-18 15:00:00,WSD,5.2,55,57
wando,완도,20260917,1100,2026-09-18 15:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-18 16:00:00,TMP,22,55,57
wando,완도,20260917,1100,2026-09-18 16:00:00,WSD,4.5,55,57
wando,완도,20260917,1100,2026-09-18 16:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-18 17:00:00,TMP,21,55,57
wando,완도,20260917,1100,2026-09-18 17:00:00,WSD,5.1,55,57
wando,완도,20260917,1100,2026-09-18 17:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-18 18:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-18 18:00:00,WSD,5.1,55,57
wando,완도,20260917,1100,2026-09-18 18:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-18 19:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-18 19:00:00,WSD,4.4,55,57
wando,완도,20260917,1100,2026-09-18 19:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-18 20:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-18 20:00:00,WSD,3.9,55,57
wando,완도,20260917,1100,2026-09-18 20:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-18 21:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-18 21:00:00,WSD,4,55,57
wando,완도,20260917,1100,2026-09-18 21:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-18 22:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-18 22:00:00,WSD,4,55,57
wando,완도,20260917,1100,2026-09-18 22:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-18 23:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-18 23:00:00,WSD,3.7,55,57
wando,완도,20260917,1100,2026-09-18 23:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 00:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-19 00:00:00,WSD,4.2,55,57
wando,완도,20260917,1100,2026-09-19 00:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 01:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-19 01:00:00,WSD,3.9,55,57
wando,완도,20260917,1100,2026-09-19 01:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 02:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-19 02:00:00,WSD,3.5,55,57
wando,완도,20260917,1100,2026-09-19 02:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 03:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-19 03:00:00,WSD,3.3,55,57
wando,완도,20260917,1100,2026-09-19 03:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 04:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-19 04:00:00,WSD,2.7,55,57
wando,완도,20260917,1100,2026-09-19 04:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 05:00:00,TMP,18,55,57
wando,완도,20260917,1100,2026-09-19 05:00:00,WSD,2.5,55,57
wando,완도,20260917,1100,2026-09-19 05:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 06:00:00,TMP,18,55,57
wando,완도,20260917,1100,2026-09-19 06:00:00,WSD,2.5,55,57
wando,완도,20260917,1100,2026-09-19 06:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 07:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-19 07:00:00,WSD,2.6,55,57
wando,완도,20260917,1100,2026-09-19 07:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 08:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-19 08:00:00,WSD,3.8,55,57
wando,완도,20260917,1100,2026-09-19 08:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 09:00:00,TMP,22,55,57
wando,완도,20260917,1100,2026-09-19 09:00:00,WSD,4.8,55,57
wando,완도,20260917,1100,2026-09-19 09:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 10:00:00,TMP,23,55,57
wando,완도,20260917,1100,2026-09-19 10:00:00,WSD,5.2,55,57
wando,완도,20260917,1100,2026-09-19 10:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 11:00:00,TMP,23,55,57
wando,완도,20260917,1100,2026-09-19 11:00:00,WSD,5.3,55,57
wando,완도,20260917,1100,2026-09-19 11:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 12:00:00,TMP,24,55,57
wando,완도,20260917,1100,2026-09-19 12:00:00,WSD,5,55,57
wando,완도,20260917,1100,2026-09-19 12:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 13:00:00,TMP,25,55,57
wando,완도,20260917,1100,2026-09-19 13:00:00,WSD,5,55,57
wando,완도,20260917,1100,2026-09-19 13:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 14:00:00,TMP,25,55,57
wando,완도,20260917,1100,2026-09-19 14:00:00,WSD,4.5,55,57
wando,완도,20260917,1100,2026-09-19 14:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 15:00:00,TMP,25,55,57
wando,완도,20260917,1100,2026-09-19 15:00:00,WSD,4,55,57
wando,완도,20260917,1100,2026-09-19 15:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 16:00:00,TMP,24,55,57
wando,완도,20260917,1100,2026-09-19 16:00:00,WSD,3.7,55,57
wando,완도,20260917,1100,2026-09-19 16:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 17:00:00,TMP,23,55,57
wando,완도,20260917,1100,2026-09-19 17:00:00,WSD,2.9,55,57
wando,완도,20260917,1100,2026-09-19 17:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 18:00:00,TMP,22,55,57
wando,완도,20260917,1100,2026-09-19 18:00:00,WSD,2.3,55,57
wando,완도,20260917,1100,2026-09-19 18:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 19:00:00,TMP,21,55,57
wando,완도,20260917,1100,2026-09-19 19:00:00,WSD,1.2,55,57
wando,완도,20260917,1100,2026-09-19 19:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 20:00:00,TMP,21,55,57
wando,완도,20260917,1100,2026-09-19 20:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-19 20:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 21:00:00,TMP,20,55,57
