region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
namhae,남해군,20260922,1100,2026-09-23 05:00:00,WSD,3.1,80,65
namhae,남해군,20260922,1100,2026-09-23 05:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 06:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-23 06:00:00,WSD,3.1,80,65
namhae,남해군,20260922,1100,2026-09-23 06:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 07:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-23 07:00:00,WSD,3.1,80,65
namhae,남해군,20260922,1100,2026-09-23 07:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 08:00:00,TMP,22,80,65
namhae,남해군,20260922,1100,2026-09-23 08:00:00,WSD,3.3,80,65
namhae,남해군,20260922,1100,2026-09-23 08:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 09:00:00,TMP,23,80,65
namhae,남해군,20260922,1100,2026-09-23 09:00:00,WSD,3.6,80,65
namhae,남해군,20260922,1100,2026-09-23 09:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 10:00:00,TMP,24,80,65
namhae,남해군,20260922,1100,2026-09-23 10:00:00,WSD,3.5,80,65
namhae,남해군,20260922,1100,2026-09-23 10:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 11:00:00,TMP,25,80,65
namhae,남해군,20260922,1100,2026-09-23 11:00:00,WSD,2.9,80,65
namhae,남해군,20260922,1100,2026-09-23 11:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 12:00:00,TMP,25,80,65
namhae,남해군,20260922,1100,2026-09-23 12:00:00,WSD,2.4,80,65
namhae,남해군,20260922,1100,2026-09-23 12:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 13:00:00,TMP,26,80,65
namhae,남해군,20260922,1100,2026-09-23 13:00:00,WSD,1.8,80,65
namhae,남해군,20260922,1100,2026-09-23 13:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 14:00:00,TMP,27,80,65
