region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
yeosu,여수,20260917,1100,2026-09-17 12:00:00,TMP,26,74,65
yeosu,여수,20260917,1100,2026-09-17 12:00:00,WSD,5.6,74,65
yeosu,여수,20260917,1100,2026-09-17 12:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 13:00:00,TMP,26,74,65
yeosu,여수,20260917,1100,2026-09-17 13:00:00,WSD,5.4,74,65
yeosu,여수,20260917,1100,2026-09-17 13:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 14:00:00,TMP,26,74,65
yeosu,여수,20260917,1100,2026-09-17 14:00:00,WSD,5.3,74,65
yeosu,여수,20260917,1100,2026-09-17 14:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 15:00:00,TMP,27,74,65
yeosu,여수,20260917,1100,2026-09-17 15:00:00,WSD,5.1,74,65
yeosu,여수,20260917,1100,2026-09-17 15:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 16:00:00,TMP,26,74,65
yeosu,여수,20260917,1100,2026-09-17 16:00:00,WSD,4.3,74,65
yeosu,여수,20260917,1100,2026-09-17 16:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 17:00:00,TMP,26,74,65
yeosu,여수,20260917,1100,2026-09-17 17:00:00,WSD,3.7,74,65
yeosu,여수,20260917,1100,2026-09-17 17:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 18:00:00,TMP,25,74,65
yeosu,여수,20260917,1100,2026-09-17 18:00:00,WSD,3.7,74,65
yeosu,여수,20260917,1100,2026-09-17 18:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 19:00:00,TMP,24,74,65
yeosu,여수,20260917,1100,2026-09-17 19:00:00,WSD,4.1,74,65
yeosu,여수,20260917,1100,2026-09-17 19:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 20:00:00,TMP,24,74,65
yeosu,여수,20260917,1100,2026-09-17 20:00:00,WSD,4.3,74,65
yeosu,여수,20260917,1100,2026-09-17 20:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 21:00:00,TMP,23,74,65
yeosu,여수,20260917,1100,2026-09-17 21:00:00,WSD,4.3,74,65
yeosu,여수,20260917,1100,2026-09-17 21:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 22:00:00,TMP,23,74,65
yeosu,여수,20260917,1100,2026-09-17 22:00:00,WSD,4.3,74,65
yeosu,여수,20260917,1100,2026-09-17 22:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-17 23:00:00,TMP,23,74,65
yeosu,여수,20260917,1100,2026-09-17 23:00:00,WSD,4.1,74,65
yeosu,여수,20260917,1100,2026-09-17 23:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-18 00:00:00,TMP,23,74,65
yeosu,여수,20260917,1100,2026-09-18 00:00:00,WSD,4.1,74,65
yeosu,여수,20260917,1100,2026-09-18 00:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-18 01:00:00,TMP,23,74,65
yeosu,여수,20260917,1100,2026-09-18 01:00:00,WSD,4.6,74,65
yeosu,여수,20260917,1100,2026-09-18 01:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-18 02:00:00,TMP,22,74,65
yeosu,여수,20260917,1100,2026-09-18 02:00:00,WSD,5.1,74,65
yeosu,여수,20260917,1100,2026-09-18 02:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-18 03:00:00,TMP,22,74,65
yeosu,여수,20260917,1100,2026-09-18 03:00:00,WSD,5.1,74,65
yeosu,여수,20260917,1100,2026-09-18 03:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-18 04:00:00,TMP,22,74,65
yeosu,여수,20260917,1100,2026-09-18 04:00:00,WSD,4.9,74,65
yeosu,여수,20260917,1100,2026-09-18 04:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-18 05:00:00,TMP,21,74,65
yeosu,여수,20260917,1100,2026-09-18 05:00:00,WSD,4.9,74,65
yeosu,여수,20260917,1100,2026-09-18 05:00:00,PCP,강수없음,74,65
yeosu,여수,20260917,1100,2026-09-18 06:00:00,TMP,21,74,65
yeosu,여수,20260917,1100,2026-09-18 06:00:00,WSD,4.9,74,65
yeosu,여수,20260917,1100,2026-09-18 06:00:00,PCP,1.0mm,74,65
yeosu,여수,20260917,1100,2026-09-18 07:00:00,TMP,21,74,65
yeosu,여수,20260917,1100,2026-09-18 07:00:00,WSD,5,74,65
yeosu,여수,20260917,1100,2026-09-18 07:00:00,PCP,1.0mm,74,65
yeosu,여수,20260917,1100,2026-09-18 08:00:00,TMP,22,74,65
yeosu,여수,20260917,1100,2026-09-18 08:00:00,WSD,5.1,74,65
yeosu,여수,20260917,1100,2026-09-18 08:00:00,PCP,1.0mm,74,65
yeosu,여수,20260917,1100,2026-09-18 09:00:00,TMP,22,74,65
yeosu,여수,20260917,1100,2026-09-18 09:00:00,WSD,5.4,74,65
yeosu,여수,20260917,1100,2026-09-18 09:00:00,PCP,1.0mm,74,65
yeosu,여수,20260917,1100,2026-09-18 10:00:00,TMP,23,74,65
yeosu,여수,20260917,1100,2026-09-18 10:00:00,WSD,4.6,74,65
yeosu,여수,20260917,1100,2026-09-18 10:00:00,PCP,1.0mm,74,65
