region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
tongyeong,통영,20260917,1100,2026-09-19 02:00:00,TMP,21,86,67
tongyeong,통영,20260917,1100,2026-09-19 02:00:00,WSD,3.5,86,67
tongyeong,통영,20260917,1100,2026-09-19 02:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 03:00:00,TMP,20,86,67
tongyeong,통영,20260917,1100,2026-09-19 03:00:00,WSD,3.5,86,67
tongyeong,통영,20260917,1100,2026-09-19 03:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 04:00:00,TMP,20,86,67
tongyeong,통영,20260917,1100,2026-09-19 04:00:00,WSD,3.5,86,67
tongyeong,통영,20260917,1100,2026-09-19 04:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 05:00:00,TMP,20,86,67
tongyeong,통영,20260917,1100,2026-09-19 05:00:00,WSD,3.1,86,67
tongyeong,통영,20260917,1100,2026-09-19 05:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 06:00:00,TMP,20,86,67
tongyeong,통영,20260917,1100,2026-09-19 06:00:00,WSD,3.1,86,67
tongyeong,통영,20260917,1100,2026-09-19 06:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 07:00:00,TMP,20,86,67
tongyeong,통영,20260917,1100,2026-09-19 07:00:00,WSD,3.5,86,67
tongyeong,통영,20260917,1100,2026-09-19 07:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 08:00:00,TMP,21,86,67
tongyeong,통영,20260917,1100,2026-09-19 08:00:00,WSD,3.5,86,67
tongyeong,통영,20260917,1100,2026-09-19 08:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 09:00:00,TMP,22,86,67
tongyeong,통영,20260917,1100,2026-09-19 09:00:00,WSD,3.5,86,67
tongyeong,통영,20260917,1100,2026-09-19 09:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 10:00:00,TMP,24,86,67
tongyeong,통영,20260917,1100,2026-09-19 10:00:00,WSD,4.9,86,67
tongyeong,통영,20260917,1100,2026-09-19 10:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 11:00:00,TMP,24,86,67
tongyeong,통영,20260917,1100,2026-09-19 11:00:00,WSD,5.4,86,67
tongyeong,통영,20260917,1100,2026-09-19 11:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 12:00:00,TMP,25,86,67
tongyeong,통영,20260917,1100,2026-09-19 12:00:00,WSD,5.2,86,67
tongyeong,통영,20260917,1100,2026-09-19 12:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 13:00:00,TMP,25,86,67
tongyeong,통영,20260917,1100,2026-09-19 13:00:00,WSD,4.8,86,67
tongyeong,통영,20260917,1100,2026-09-19 13:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 14:00:00,TMP,26,86,67
tongyeong,통영,20260917,1100,2026-09-19 14:00:00,WSD,4.3,86,67
tongyeong,통영,20260917,1100,2026-09-19 14:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 15:00:00,TMP,26,86,67
tongyeong,통영,20260917,1100,2026-09-19 15:00:00,WSD,3.9,86,67
tongyeong,통영,20260917,1100,2026-09-19 15:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 16:00:00,TMP,25,86,67
tongyeong,통영,20260917,1100,2026-09-19 16:00:00,WSD,3.2,86,67
tongyeong,통영,20260917,1100,2026-09-19 16:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 17:00:00,TMP,24,86,67
tongyeong,통영,20260917,1100,2026-09-19 17:00:00,WSD,2.4,86,67
tongyeong,통영,20260917,1100,2026-09-19 17:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 18:00:00,TMP,24,86,67
tongyeong,통영,20260917,1100,2026-09-19 18:00:00,WSD,2.1,86,67
tongyeong,통영,20260917,1100,2026-09-19 18:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 19:00:00,TMP,23,86,67
tongyeong,통영,20260917,1100,2026-09-19 19:00:00,WSD,3.5,86,67
tongyeong,통영,20260917,1100,2026-09-19 19:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 20:00:00,TMP,22,86,67
tongyeong,통영,20260917,1100,2026-09-19 20:00:00,WSD,3.5,86,67
tongyeong,통영,20260917,1100,2026-09-19 20:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 21:00:00,TMP,22,86,67
tongyeong,통영,20260917,1100,2026-09-19 21:00:00,WSD,3.3,86,67
tongyeong,통영,20260917,1100,2026-09-19 21:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 22:00:00,TMP,21,86,67
tongyeong,통영,20260917,1100,2026-09-19 22:00:00,WSD,3.1,86,67
tongyeong,통영,20260917,1100,2026-09-19 22:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-19 23:00:00,TMP,21,86,67
tongyeong,통영,20260917,1100,2026-09-19 23:00:00,WSD,3,86,67
tongyeong,통영,20260917,1100,2026-09-19 23:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-20 00:00:00,TMP,21,86,67
tongyeong,통영,20260917,1100,2026-09-20 00:00:00,WSD,3,86,67
tongyeong,통영,20260917,1100,2026-09-20 00:00:00,PCP,강수없음,86,67
tongyeong,통영,20260917,1100,2026-09-20 03:00:00,TMP,20,86,67
tongyeong,통영,20260917,1100,2026-09-20 03:00:00,WSD,1,86,67
tongyeong,통영,20260917,1100,2026-09-20 03:00:00,PCP,0,86,67
tongyeong,통영,20260917,1100,2026-09-20 06:00:00,TMP,19,86,67
tongyeong,통영,20260917,1100,2026-09-20 06:00:00,WSD,2,86,67
tongyeong,통영,20260917,1100,2026-09-20 06:00:00,PCP,0,86,67
tongyeong,통영,20260917,1100,2026-09-20 09:00:00,TMP,22,86,67
tongyeong,통영,20260917,1100,2026-09-20 09:00:00,WSD,2,86,67
tongyeong,통영,20260917,1100,2026-09-20 09:00:00,PCP,0,86,67
tongyeong,통영,20260917,1100,2026-09-20 12:00:00,TMP,25,86,67
tongyeong,통영,20260917,1100,2026-09-20 12:00:00,WSD,2,86,67
tongyeong,통영,20260917,1100,2026-09-20 12:00:00,PCP,0,86,67
tongyeong,통영,20260917,1100,2026-09-20 15:00:00,TMP,26,86,67
tongyeong,통영,20260917,1100,2026-09-20 15:00:00,WSD,1,86,67
tongyeong,통영,20260917,1100,2026-09-20 15:00:00,PCP,0,86,67
tongyeong,통영,20260917,1100,2026-09-20 18:00:00,TMP,24,86,67
tongyeong,통영,20260917,1100,2026-09-20 18:00:00,WSD,1,86,67
tongyeong,통영,20260917,1100,2026-09-20 18:00:00,PCP,0,86,67
tongyeong,통영,20260917,1100,2026-09-20 21:00:00,TMP,21,86,67
tongyeong,통영,20260917,1100,2026-09-20 21:00:00,WSD,1,86,67
tongyeong,통영,20260917,1100,2026-09-20 21:00:00,PCP,0,86,67
tongyeong,통영,20260917,1100,2026-09-21 00:00:00,TMP,21,86,67
tongyeong,통영,20260917,1100,2026-09-21 00:00:00,WSD,1,86,67
tongyeong,통영,20260917,1100,2026-09-21 00:00:00,PCP,0,86,67
