region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
tongyeong,통영,20260922,1100,2026-09-22 12:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-22 12:00:00,WSD,3.9,86,67
tongyeong,통영,20260922,1100,2026-09-22 12:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 13:00:00,TMP,27,86,67
tongyeong,통영,20260922,1100,2026-09-22 13:00:00,WSD,4,86,67
tongyeong,통영,20260922,1100,2026-09-22 13:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 14:00:00,TMP,27,86,67
tongyeong,통영,20260922,1100,2026-09-22 14:00:00,WSD,4.9,86,67
tongyeong,통영,20260922,1100,2026-09-22 14:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 15:00:00,TMP,27,86,67
tongyeong,통영,20260922,1100,2026-09-22 15:00:00,WSD,5.2,86,67
tongyeong,통영,20260922,1100,2026-09-22 15:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 16:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-22 16:00:00,WSD,5.4,86,67
tongyeong,통영,20260922,1100,2026-09-22 16:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 17:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-22 17:00:00,WSD,5.5,86,67
tongyeong,통영,20260922,1100,2026-09-22 17:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 18:00:00,TMP,24,86,67
tongyeong,통영,20260922,1100,2026-09-22 18:00:00,WSD,5.4,86,67
tongyeong,통영,20260922,1100,2026-09-22 18:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 19:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-22 19:00:00,WSD,5.5,86,67
tongyeong,통영,20260922,1100,2026-09-22 19:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 20:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-22 20:00:00,WSD,5.2,86,67
tongyeong,통영,20260922,1100,2026-09-22 20:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 21:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-22 21:00:00,WSD,5.2,86,67
tongyeong,통영,20260922,1100,2026-09-22 21:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 22:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-22 22:00:00,WSD,4.9,86,67
tongyeong,통영,20260922,1100,2026-09-22 22:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-22 23:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-22 23:00:00,WSD,4.6,86,67
tongyeong,통영,20260922,1100,2026-09-22 23:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 00:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-23 00:00:00,WSD,4.4,86,67
tongyeong,통영,20260922,1100,2026-09-23 00:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 01:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-23 01:00:00,WSD,4.1,86,67
tongyeong,통영,20260922,1100,2026-09-23 01:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 02:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-23 02:00:00,WSD,3.7,86,67
tongyeong,통영,20260922,1100,2026-09-23 02:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 03:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-23 03:00:00,WSD,3.4,86,67
tongyeong,통영,20260922,1100,2026-09-23 03:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 04:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-23 04:00:00,WSD,3.3,86,67
tongyeong,통영,20260922,1100,2026-09-23 04:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 05:00:00,TMP,19,86,67
tongyeong,통영,20260922,1100,2026-09-23 05:00:00,WSD,3,86,67
tongyeong,통영,20260922,1100,2026-09-23 05:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 06:00:00,TMP,19,86,67
tongyeong,통영,20260922,1100,2026-09-23 06:00:00,WSD,3,86,67
tongyeong,통영,20260922,1100,2026-09-23 06:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 07:00:00,TMP,19,86,67
tongyeong,통영,20260922,1100,2026-09-23 07:00:00,WSD,2.9,86,67
tongyeong,통영,20260922,1100,2026-09-23 07:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 08:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-23 08:00:00,WSD,3.2,86,67
tongyeong,통영,20260922,1100,2026-09-23 08:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 09:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-23 09:00:00,WSD,3.4,86,67
tongyeong,통영,20260922,1100,2026-09-23 09:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 10:00:00,TMP,23,86,67
tongyeong,통영,20260922,1100,2026-09-23 10:00:00,WSD,2.8,86,67
tongyeong,통영,20260922,1100,2026-09-23 10:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 11:00:00,TMP,24,86,67
tongyeong,통영,20260922,1100,2026-09-23 11:00:00,WSD,2.4,86,67
tongyeong,통영,20260922,1100,2026-09-23 11:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 12:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-23 12:00:00,WSD,1.8,86,67
tongyeong,통영,20260922,1100,2026-09-23 12:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 13:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-23 13:00:00,WSD,0.9,86,67
tongyeong,통영,20260922,1100,2026-09-23 13:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 14:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-23 14:00:00,WSD,0.7,86,67
tongyeong,통영,20260922,1100,2026-09-23 14:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 15:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-23 15:00:00,WSD,0.7,86,67
tongyeong,통영,20260922,1100,2026-09-23 15:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 16:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-23 16:00:00,WSD,1.2,86,67
tongyeong,통영,20260922,1100,2026-09-23 16:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 17:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-23 17:00:00,WSD,1.6,86,67
tongyeong,통영,20260922,1100,2026-09-23 17:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 18:00:00,TMP,23,86,67
tongyeong,통영,20260922,1100,2026-09-23 18:00:00,WSD,1.9,86,67
tongyeong,통영,20260922,1100,2026-09-23 18:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 19:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-23 19:00:00,WSD,1.9,86,67
tongyeong,통영,20260922,1100,2026-09-23 19:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 20:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-23 20:00:00,WSD,1.4,86,67
tongyeong,통영,20260922,1100,2026-09-23 20:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 21:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-23 21:00:00,WSD,1.2,86,67
tongyeong,통영,20260922,1100,2026-09-23 21:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 22:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-23 22:00:00,WSD,0.6,86,67
tongyeong,통영,20260922,1100,2026-09-23 22:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-23 23:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-23 23:00:00,WSD,0.4,86,67
tongyeong,통영,20260922,1100,2026-09-23 23:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 00:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-24 00:00:00,WSD,0.2,86,67
tongyeong,통영,20260922,1100,2026-09-24 00:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 01:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-24 01:00:00,WSD,0.1,86,67
tongyeong,통영,20260922,1100,2026-09-24 01:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 02:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-24 02:00:00,WSD,0.3,86,67
tongyeong,통영,20260922,1100,2026-09-24 02:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 03:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-24 03:00:00,WSD,0.4,86,67
tongyeong,통영,20260922,1100,2026-09-24 03:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 04:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-24 04:00:00,WSD,0.8,86,67
tongyeong,통영,20260922,1100,2026-09-24 04:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 05:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-24 05:00:00,WSD,1.1,86,67
tongyeong,통영,20260922,1100,2026-09-24 05:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 06:00:00,TMP,19,86,67
tongyeong,통영,20260922,1100,2026-09-24 06:00:00,WSD,0.9,86,67
tongyeong,통영,20260922,1100,2026-09-24 06:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 07:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-24 07:00:00,WSD,0.9,86,67
tongyeong,통영,20260922,1100,2026-09-24 07:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 08:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-24 08:00:00,WSD,1.2,86,67
tongyeong,통영,20260922,1100,2026-09-24 08:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 09:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-24 09:00:00,WSD,1.2,86,67
tongyeong,통영,20260922,1100,2026-09-24 09:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 10:00:00,TMP,24,86,67
tongyeong,통영,20260922,1100,2026-09-24 10:00:00,WSD,1.1,86,67
tongyeong,통영,20260922,1100,2026-09-24 10:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 11:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-24 11:00:00,WSD,1.1,86,67
tongyeong,통영,20260922,1100,2026-09-24 11:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 12:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-24 12:00:00,WSD,1.6,86,67
tongyeong,통영,20260922,1100,2026-09-24 12:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 13:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-24 13:00:00,WSD,1.7,86,67
tongyeong,통영,20260922,1100,2026-09-24 13:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 14:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-24 14:00:00,WSD,1.9,86,67
tongyeong,통영,20260922,1100,2026-09-24 14:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 15:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-24 15:00:00,WSD,2.5,86,67
tongyeong,통영,20260922,1100,2026-09-24 15:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 16:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-24 16:00:00,WSD,2.6,86,67
tongyeong,통영,20260922,1100,2026-09-24 16:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 17:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-24 17:00:00,WSD,2.1,86,67
tongyeong,통영,20260922,1100,2026-09-24 17:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 18:00:00,TMP,24,86,67
tongyeong,통영,20260922,1100,2026-09-24 18:00:00,WSD,2.1,86,67
tongyeong,통영,20260922,1100,2026-09-24 18:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 19:00:00,TMP,23,86,67
tongyeong,통영,20260922,1100,2026-09-24 19:00:00,WSD,1.7,86,67
tongyeong,통영,20260922,1100,2026-09-24 19:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 20:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-24 20:00:00,WSD,1.8,86,67
tongyeong,통영,20260922,1100,2026-09-24 20:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 21:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-24 21:00:00,WSD,2.2,86,67
tongyeong,통영,20260922,1100,2026-09-24 21:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 22:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-24 22:00:00,WSD,2,86,67
tongyeong,통영,20260922,1100,2026-09-24 22:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-24 23:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-24 23:00:00,WSD,2,86,67
tongyeong,통영,20260922,1100,2026-09-24 23:00:00,PCP,강수없음,86,67
tongyeong,통영,20260922,1100,2026-09-25 00:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-25 00:00:00,WSD,2.1,86,67
tongyeong,통영,20260922,1100,2026-09-25 00:00:00,PCP,강수없음,86,67
