obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-21,12.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-22,11.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-23,11.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-24,11.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-25,12.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-26,12.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-27,13.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-28,13.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-29,13.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-30,13.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-03-31,13.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-01,13.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-02,13.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-03,13.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-04,13.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-05,13.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-06,14.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-07,14.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-08,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-09,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-10,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-11,14.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-12,14.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-13,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-14,13.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-15,13.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-16,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-17,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-18,14.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-19,14.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-20,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-21,15.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-22,15.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-23,15.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-24,16.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-25,16.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-26,16.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-27,16.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-28,16.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-29,16.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-04-30,16.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-01,16.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-02,15.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-03,15.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-04,16.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-05,17.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-06,16.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-07,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-08,17.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-09,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-10,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-11,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-12,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-13,18.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-14,18.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-15,18.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-16,19.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-17,18.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-18,18.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-19,18.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-20,18.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-21,18.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-22,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-23,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-24,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-25,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-26,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-27,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-28,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-29,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-30,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-05-31,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-01,20.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-02,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-03,21.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-04,20.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-05,20.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-06,21.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-07,21.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-08,22.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-09,22.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-10,22.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-11,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-12,22.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-13,22.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-14,22.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-15,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-16,22.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-17,22.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-18,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-19,22.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-20,22.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-21,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-22,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-23,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-24,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-25,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-26,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-27,23.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-28,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-29,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-06-30,24.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-01,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-02,24.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-03,24.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-04,24.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-05,23.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-06,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-07,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-08,24.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-09,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-10,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-11,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-12,24.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-13,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-14,25.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-15,25.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-16,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-17,26.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-18,26.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-19,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-20,26.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-21,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-22,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-23,26.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-24,26.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-25,26.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-26,26.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-27,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-28,27.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-29,27.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-30,28.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-07-31,28.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-01,28.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-02,29.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-03,28.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-04,29.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-05,29.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-06,29.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-07,29.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-08,28.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-09,28.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-10,28.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-11,27.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-12,27.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-13,27.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-14,26.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-15,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-16,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-17,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-18,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-19,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-20,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-21,26.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-22,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-23,26.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-24,26.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-25,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-26,26.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-27,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-28,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-29,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-30,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-08-31,27.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-01,27.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-02,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-03,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-04,25.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-05,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-06,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-07,24.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-08,24.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-09,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-10,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-11,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-12,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-13,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-14,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-15,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-16,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-17,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-18,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-19,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-20,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-21,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-22,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-23,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-24,24.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-25,24.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-26,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-27,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-28,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-29,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-09-30,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-01,24.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-02,24.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-03,24.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-04,25.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-05,25.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-06,25.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-07,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-08,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-09,24.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-10,24.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-11,24.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-12,23.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-13,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-14,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-15,23.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-16,22.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-17,20.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-18,19.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-19,19.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-20,19.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-21,18.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-22,18.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-23,18.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-24,18.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-25,18.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-26,18.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-27,18.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-28,18.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-29,18.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-30,17.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-10-31,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-01,17.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-02,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-03,17.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-04,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-05,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-06,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-07,17.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-08,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-09,16.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-10,15.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-11,14.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-12,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-13,14.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-14,14.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-15,14.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-16,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-17,14.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-18,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-19,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-20,14.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-21,14.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-22,14.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-23,13.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-24,12.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-25,12.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-26,12.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-27,12.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-28,11.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-29,11.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-11-30,12.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-01,11.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-02,11.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-03,11.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-04,11.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-05,11.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-06,11.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-07,11.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-08,11.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-09,11.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-10,11.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-11,11.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-12,11.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-13,10.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-14,9.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-15,9.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-16,10.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-17,9.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-18,8.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-19,8.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-20,8.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-21,9.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-22,9.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-23,9.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-24,9.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-25,8.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-26,7.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-27,6.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-28,6.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-29,6.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-30,6.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2021-12-31,6.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-01-01,6.2
