obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-02-21,5.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-02-22,6.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-02-23,5.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-02-24,5.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-02-25,5.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-02-26,6.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-02-27,6.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-02-28,6.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-01,7.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-02,7.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-03,7.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-04,8.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-05,8.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-06,8.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-07,8.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-08,8.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-09,8.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-10,9.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-11,10.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-12,11.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-13,11.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-14,11.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-15,11.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-16,11.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-17,11.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-18,10.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-19,10.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-20,9.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-21,9.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-22,9.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-23,10.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-24,10.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-25,11.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-26,12.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-27,12.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-28,11.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-29,11.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-30,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-03-31,12.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-01,12.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-02,12.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-03,12.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-04,12.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-05,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-06,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-07,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-08,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-09,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-10,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-11,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-12,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-13,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-14,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-15,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-16,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-17,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-18,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-19,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-20,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-21,15.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-22,15.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-23,15.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-24,16.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-25,17.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-26,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-27,17.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-28,17.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-29,16.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-04-30,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-01,16.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-02,15.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-03,15.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-04,16.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-05,16.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-06,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-07,18.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-08,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-09,18.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-10,18.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-11,18.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-12,18.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-13,18.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-14,17.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-15,17.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-16,17.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-17,17.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-18,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-19,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-20,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-21,18.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-22,18.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-23,19.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-24,19.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-25,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-26,20.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-27,19.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-28,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-29,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-30,19.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-05-31,19.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-01,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-02,20.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-03,20.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-04,20.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-05,20.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-06,20.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-07,20.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-08,20.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-09,20.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-10,21.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-11,21.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-12,21.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-13,20.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-14,20.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-15,20.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-16,20.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-17,20.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-18,21.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-19,21.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-20,22.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-21,23.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-22,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-23,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-24,24.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-25,23.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-26,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-27,24.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-28,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-29,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-06-30,24.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-01,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-02,25.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-03,25.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-04,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-05,26.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-06,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-07,26.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-08,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-09,25.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-10,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-11,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-12,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-13,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-14,25.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-15,24.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-16,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-17,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-18,23.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-19,23.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-20,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-21,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-22,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-23,24.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-24,24.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-25,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-26,25.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-27,25.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-28,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-29,26.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-30,25.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-07-31,25.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-01,25.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-02,25.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-03,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-04,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-05,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-06,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-07,27.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-08,27.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-09,27.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-10,27.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-11,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-12,25.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-13,25.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-14,25.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-15,25.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-16,25.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-17,24.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-18,24.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-19,25.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-20,25.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-21,25.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-22,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-23,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-24,25.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-25,25.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-26,24.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-27,24.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-28,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-29,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-30,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-08-31,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-01,23.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-02,22.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-03,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-04,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-05,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-06,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-07,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-08,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-09,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-10,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-11,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-12,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-13,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-14,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-15,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-16,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-17,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-18,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-19,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-20,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-21,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-22,23.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-23,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-24,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-25,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-26,22.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-27,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-28,23.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-29,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-09-30,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-01,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-02,23.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-03,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-04,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-05,22.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-06,22.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-07,21.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-08,20.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-09,20.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-10,19.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-11,19.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-12,19.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-13,19.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-14,19.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-15,20.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-16,20.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-17,19.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-18,18.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-19,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-20,17.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-21,17.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-22,17.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-23,17.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-24,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-25,16.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-26,17.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-27,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-28,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-29,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-30,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-10-31,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-01,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-02,17.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-03,17.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-04,16.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-05,15.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-06,15.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-07,15.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-08,15.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-09,15.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-10,15.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-11,16.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-12,16.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-13,16.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-14,15.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-15,15.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-16,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-17,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-18,14.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-19,14.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-20,14.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-21,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-22,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-23,14.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-24,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-25,14.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-26,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-27,14.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-28,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-29,14.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-11-30,12.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-01,11.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-02,10.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-03,10.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-04,10.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-05,9.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-06,9.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-07,9.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-08,9.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-09,10.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-10,10.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-11,10.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-12,9.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-13,9.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-14,8.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-15,8.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-16,8.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-17,7.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-18,6.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-19,6.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-20,6.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-21,6.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-22,6.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-23,6.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-24,5.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-25,5.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-26,6.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-27,6.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-28,6.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-29,6.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-30,6.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2022-12-31,6.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-01-01,5.8
