obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-04-23,16.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-04-24,16.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-04-25,16.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-04-26,17.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-04-27,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-04-28,18.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-04-29,18.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-04-30,17.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-01,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-02,17.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-03,18.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-04,18.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-05,18.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-06,18.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-07,18.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-08,17.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-09,18.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-10,18.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-11,18.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-12,18.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-13,18.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-14,18.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-15,18.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-16,18.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-17,18.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-18,18.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-19,19.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-20,19.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-21,20.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-22,20.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-23,20.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-24,20.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-25,21.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-26,20.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-27,20.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-28,20.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-29,20.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-30,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-05-31,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-01,21.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-02,20.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-03,20.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-04,21.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-05,21.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-06,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-07,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-08,21.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-09,21.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-10,21.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-11,22.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-12,22.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-13,23.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-14,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-15,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-16,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-17,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-18,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-19,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-20,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-21,23.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-22,23.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-23,22.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-24,22.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-25,22.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-26,22.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-27,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-28,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-29,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-06-30,23.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-01,23.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-02,23.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-03,24.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-04,24.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-05,24.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-06,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-07,24.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-08,23.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-09,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-10,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-11,22.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-12,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-13,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-14,23.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-15,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-16,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-17,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-18,23.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-19,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-20,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-21,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-22,24.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-23,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-24,25.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-25,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-26,25.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-27,25.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-28,26.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-29,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-30,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-07-31,26.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-01,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-02,26.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-03,26.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-04,26.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-05,26.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-06,26.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-07,26.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-08,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-09,26.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-10,27.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-11,27.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-12,28.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-13,28.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-14,28.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-15,29.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-16,28.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-17,28.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-18,28.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-19,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-20,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-21,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-22,28.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-23,28.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-24,28.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-25,28.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-26,28.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-27,28.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-28,28.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-29,28.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-30,28.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-08-31,28.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-01,28.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-02,28.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-03,27.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-04,27.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-05,27.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-06,27.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-07,27.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-08,27.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-09,28.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-10,28.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-11,29.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-12,28.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-13,29.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-14,29.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-15,29.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-16,29.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-17,29.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-18,29.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-19,29.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-20,28.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-21,28.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-22,27.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-23,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-24,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-25,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-26,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-27,26.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-28,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-29,26.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-09-30,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-01,26.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-02,24.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-03,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-04,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-05,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-06,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-07,22.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-08,22.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-09,22.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-10,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-11,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-12,22.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-13,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-14,22.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-15,22.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-16,22.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-17,22.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-18,22.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-19,23.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-20,21.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-21,20.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-22,21.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-23,20.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-24,20.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-25,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-26,19.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-27,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-28,20.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-29,20.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-30,20.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-10-31,20.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-01,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-02,19.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-03,20.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-04,20.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-05,19.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-06,18.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-07,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-08,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-09,17.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-10,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-11,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-12,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-13,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-14,17.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-15,18.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-16,18.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-17,18.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-18,16.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-19,15.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-20,15.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-21,15.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-22,14.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-23,14.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-24,13.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-25,13.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-26,13.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-27,13.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-28,12.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-29,12.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-11-30,12.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-01,12.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-02,12.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-03,12.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-04,12.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-05,12.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-06,11.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-07,11.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-08,10.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-09,10.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-10,10.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-11,10.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-12,9.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-13,9.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-14,9.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-15,9.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-16,9.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-17,10.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-18,9.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-19,9.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-20,8.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-21,8.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-22,8.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-23,7.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-24,7.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-25,7.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-26,7.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-27,7.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-28,6.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-29,7.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-30,7.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-12-31,7.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-01-01,8.3
