obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-22,7.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-23,6.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-24,6.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-25,6.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-26,7.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-27,8.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-28,8.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-29,8.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-30,9.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2023-12-31,9.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2024-01-01,8.9
