obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-02-21,5.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-02-22,5.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-02-23,5.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-02-24,5.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-02-25,5.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-02-26,5.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-02-27,5.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-02-28,6.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-01,7.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-02,7.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-03,7.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-04,7.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-05,7.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-06,7.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-07,7.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-08,8.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-09,8.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-10,8.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-11,9.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-12,9.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-13,9.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-14,9.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-15,9.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-16,9.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-17,8.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-18,8.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-19,8.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-20,8.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-21,9.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-22,10.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-23,11.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-24,12.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-25,12.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-26,12.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-27,12.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-28,11.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-29,10.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-30,9.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-03-31,10.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-01,10.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-02,10.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-03,11.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-04,11.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-05,12.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-06,12.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-07,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-08,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-09,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-10,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-11,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-12,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-13,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-14,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-15,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-16,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-17,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-18,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-19,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-20,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-21,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-22,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-23,
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-24,16.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-25,15.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-26,15.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-27,15.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-28,15.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-29,15.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-04-30,15.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-01,15.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-02,15.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-03,15.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-04,15.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-05,15.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-06,15.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-07,15.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-08,15.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-09,16.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-10,15.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-11,15.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-12,16.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-13,16.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-14,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-15,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-16,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-17,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-18,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-19,18.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-20,18.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-21,19.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-22,19.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-23,19.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-24,18.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-25,18.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-26,18.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-27,18.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-28,18.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-29,19.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-30,19.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-05-31,19.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-01,19.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-02,19.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-03,19.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-04,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-05,19.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-06,20.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-07,20.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-08,21.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-09,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-10,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-11,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-12,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-13,21.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-14,21.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-15,21.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-16,21.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-17,21.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-18,21.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-19,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-20,22.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-21,22.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-22,22.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-23,22.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-24,22.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-25,21.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-26,22.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-27,22.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-28,22.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-29,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-06-30,23.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-01,24.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-02,25.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-03,25.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-04,25.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-05,25.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-06,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-07,25.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-08,26.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-09,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-10,26.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-11,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-12,26.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-13,25.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-14,24.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-15,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-16,24.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-17,25.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-18,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-19,25.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-20,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-21,27.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-22,27.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-23,27.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-24,27.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-25,27.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-26,28.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-27,28.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-28,28.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-29,28.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-30,28.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-07-31,28.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-01,29.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-02,29.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-03,29.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-04,29.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-05,29.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-06,28.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-07,28.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-08,27.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-09,27.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-10,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-11,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-12,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-13,25.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-14,25.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-15,26.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-16,26.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-17,26.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-18,27.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-19,27.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-20,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-21,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-22,26.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-23,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-24,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-25,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-26,25.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-27,25.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-28,26.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-29,26.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-30,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-08-31,26.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-01,27.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-02,27.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-03,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-04,27.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-05,27.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-06,26.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-07,26.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-08,25.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-09,24.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-10,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-11,24.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-12,23.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-13,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-14,24.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-15,24.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-16,25.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-17,25.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-18,24.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-19,24.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-20,24.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-21,23.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-22,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-23,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-24,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-25,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-26,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-27,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-28,23.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-29,23.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-09-30,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-01,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-02,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-03,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-04,22.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-05,23.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-06,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-07,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-08,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-09,23.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-10,23.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-11,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-12,23.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-13,23.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-14,24.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-15,23.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-16,23.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-17,23.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-18,22.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-19,22.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-20,21.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-21,20.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-22,20.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-23,20.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-24,20.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-25,20.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-26,20.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-27,19.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-28,18.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-29,17.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-30,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-10-31,17.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-01,17.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-02,17.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-03,16.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-04,17.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-05,17.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-06,17.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-07,18.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-08,18.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-09,17.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-10,17.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-11,16.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-12,16.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-13,15.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-14,15.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-15,15.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-16,15.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-17,15.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-18,14.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-19,14.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-20,14.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-21,14.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-22,14.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-23,14.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-24,14.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-25,14.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-26,13.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-27,13.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-28,12.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-29,12.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-11-30,12.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-01,13.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-02,12.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-03,11.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-04,11.3
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-05,11.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-06,11.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-07,11.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-08,11.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-09,11.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-10,11.0
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-11,11.1
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-12,10.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-13,10.2
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-14,9.7
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-15,9.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-16,9.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-17,9.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-18,9.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-19,9.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-20,10.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-21,10.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-22,9.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-23,9.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-24,9.8
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-25,9.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-26,8.5
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-27,7.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-28,7.4
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-29,7.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-30,7.9
남해,fwgk5,완도 군외,완도 군외(fwgk5),2025-12-31,7.6
남해,fwgk5,완도 군외,완도 군외(fwgk5),2026-01-01,6.8
