obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS,wtemB
남해,fth59,통영 학림,통영 학림(fth59),2022-03-28,12.0,12.1,12.0
남해,fth59,통영 학림,통영 학림(fth59),2022-03-29,12.0,12.1,12.0
남해,fth59,통영 학림,통영 학림(fth59),2022-03-30,12.1,12.1,12.1
남해,fth59,통영 학림,통영 학림(fth59),2022-03-31,12.1,12.2,12.1
남해,fth59,통영 학림,통영 학림(fth59),2022-04-01,12.1,12.1,12.1
남해,fth59,통영 학림,통영 학림(fth59),2022-04-02,12.1,12.1,12.1
남해,fth59,통영 학림,통영 학림(fth59),2022-04-03,12.2,12.2,12.2
남해,fth59,통영 학림,통영 학림(fth59),2022-04-04,12.3,12.3,12.2
남해,fth59,통영 학림,통영 학림(fth59),2022-04-05,12.3,12.4,12.3
남해,fth59,통영 학림,통영 학림(fth59),2022-04-06,12.4,12.4,12.4
남해,fth59,통영 학림,통영 학림(fth59),2022-04-07,12.5,12.6,12.4
남해,fth59,통영 학림,통영 학림(fth59),2022-04-08,12.5,12.6,12.5
남해,fth59,통영 학림,통영 학림(fth59),2022-04-09,12.7,12.8,12.6
남해,fth59,통영 학림,통영 학림(fth59),2022-04-10,12.8,12.9,12.7
남해,fth59,통영 학림,통영 학림(fth59),2022-04-11,13.1,13.3,12.9
남해,fth59,통영 학림,통영 학림(fth59),2022-04-12,13.2,13.5,13.1
남해,fth59,통영 학림,통영 학림(fth59),2022-04-13,13.2,13.4,13.2
남해,fth59,통영 학림,통영 학림(fth59),2022-04-14,13.2,13.2,13.2
남해,fth59,통영 학림,통영 학림(fth59),2022-04-15,13.1,13.2,13.1
남해,fth59,통영 학림,통영 학림(fth59),2022-04-16,13.1,13.2,13.1
남해,fth59,통영 학림,통영 학림(fth59),2022-04-17,13.2,13.2,13.2
남해,fth59,통영 학림,통영 학림(fth59),2022-04-18,13.3,13.3,13.2
남해,fth59,통영 학림,통영 학림(fth59),2022-04-19,13.3,13.4,13.3
남해,fth59,통영 학림,통영 학림(fth59),2022-04-20,13.4,13.5,13.4
남해,fth59,통영 학림,통영 학림(fth59),2022-04-21,13.4,13.5,13.4
남해,fth59,통영 학림,통영 학림(fth59),2022-04-22,13.5,13.6,13.4
남해,fth59,통영 학림,통영 학림(fth59),2022-04-23,13.6,13.7,13.6
남해,fth59,통영 학림,통영 학림(fth59),2022-04-24,13.8,14.0,13.8
남해,fth59,통영 학림,통영 학림(fth59),2022-04-25,14.0,14.1,13.9
남해,fth59,통영 학림,통영 학림(fth59),2022-04-26,14.1,14.3,13.9
남해,fth59,통영 학림,통영 학림(fth59),2022-04-27,14.2,14.5,14.0
남해,fth59,통영 학림,통영 학림(fth59),2022-04-28,14.3,14.7,14.2
남해,fth59,통영 학림,통영 학림(fth59),2022-04-29,14.4,14.4,14.3
남해,fth59,통영 학림,통영 학림(fth59),2022-04-30,14.3,14.4,14.2
남해,fth59,통영 학림,통영 학림(fth59),2022-05-01,14.3,14.4,14.3
남해,fth59,통영 학림,통영 학림(fth59),2022-05-02,14.2,14.3,14.2
남해,fth59,통영 학림,통영 학림(fth59),2022-05-03,14.3,14.4,14.3
남해,fth59,통영 학림,통영 학림(fth59),2022-05-04,14.4,14.5,14.4
남해,fth59,통영 학림,통영 학림(fth59),2022-05-05,14.6,14.7,14.5
남해,fth59,통영 학림,통영 학림(fth59),2022-05-06,14.8,15.0,14.7
남해,fth59,통영 학림,통영 학림(fth59),2022-05-07,15.0,15.3,14.9
남해,fth59,통영 학림,통영 학림(fth59),2022-05-08,15.2,15.4,15.1
남해,fth59,통영 학림,통영 학림(fth59),2022-05-09,15.4,15.5,15.2
남해,fth59,통영 학림,통영 학림(fth59),2022-05-10,15.5,15.6,15.4
남해,fth59,통영 학림,통영 학림(fth59),2022-05-11,15.6,15.8,15.5
남해,fth59,통영 학림,통영 학림(fth59),2022-05-12,15.6,15.9,15.5
남해,fth59,통영 학림,통영 학림(fth59),2022-05-13,15.7,15.9,15.6
남해,fth59,통영 학림,통영 학림(fth59),2022-05-14,15.7,15.8,15.6
남해,fth59,통영 학림,통영 학림(fth59),2022-05-15,15.7,15.7,15.6
남해,fth59,통영 학림,통영 학림(fth59),2022-05-16,15.6,15.7,15.6
남해,fth59,통영 학림,통영 학림(fth59),2022-05-17,15.6,15.7,15.6
남해,fth59,통영 학림,통영 학림(fth59),2022-05-18,15.7,15.8,15.7
남해,fth59,통영 학림,통영 학림(fth59),2022-05-19,15.8,15.8,15.8
남해,fth59,통영 학림,통영 학림(fth59),2022-05-20,15.8,15.9,15.8
남해,fth59,통영 학림,통영 학림(fth59),2022-05-21,16.0,16.1,15.9
남해,fth59,통영 학림,통영 학림(fth59),2022-05-22,16.2,16.4,16.0
남해,fth59,통영 학림,통영 학림(fth59),2022-05-23,16.2,16.5,16.1
남해,fth59,통영 학림,통영 학림(fth59),2022-05-24,16.4,16.8,16.1
남해,fth59,통영 학림,통영 학림(fth59),2022-05-25,16.5,17.1,16.1
남해,fth59,통영 학림,통영 학림(fth59),2022-05-26,16.7,17.2,16.3
남해,fth59,통영 학림,통영 학림(fth59),2022-05-27,16.7,17.0,16.4
남해,fth59,통영 학림,통영 학림(fth59),2022-05-28,16.7,16.9,16.5
남해,fth59,통영 학림,통영 학림(fth59),2022-05-29,16.7,17.0,16.5
남해,fth59,통영 학림,통영 학림(fth59),2022-05-30,16.8,17.2,16.5
남해,fth59,통영 학림,통영 학림(fth59),2022-05-31,16.9,17.3,16.6
남해,fth59,통영 학림,통영 학림(fth59),2022-06-01,16.8,17.2,16.6
남해,fth59,통영 학림,통영 학림(fth59),2022-06-02,16.9,17.2,16.7
남해,fth59,통영 학림,통영 학림(fth59),2022-06-03,17.2,17.5,16.9
남해,fth59,통영 학림,통영 학림(fth59),2022-06-04,17.3,17.7,17.1
남해,fth59,통영 학림,통영 학림(fth59),2022-06-05,17.5,17.7,17.3
남해,fth59,통영 학림,통영 학림(fth59),2022-06-06,17.7,18.0,17.4
남해,fth59,통영 학림,통영 학림(fth59),2022-06-07,17.9,18.3,17.6
남해,fth59,통영 학림,통영 학림(fth59),2022-06-08,18.0,18.3,17.8
남해,fth59,통영 학림,통영 학림(fth59),2022-06-09,18.4,18.7,17.9
남해,fth59,통영 학림,통영 학림(fth59),2022-06-10,18.6,19.0,18.1
남해,fth59,통영 학림,통영 학림(fth59),2022-06-11,18.6,18.9,18.3
남해,fth59,통영 학림,통영 학림(fth59),2022-06-12,18.4,18.6,18.2
남해,fth59,통영 학림,통영 학림(fth59),2022-06-13,18.4,18.4,18.3
남해,fth59,통영 학림,통영 학림(fth59),2022-06-14,18.2,18.3,18.2
남해,fth59,통영 학림,통영 학림(fth59),2022-06-15,18.2,18.2,18.1
남해,fth59,통영 학림,통영 학림(fth59),2022-06-16,18.3,18.4,18.2
남해,fth59,통영 학림,통영 학림(fth59),2022-06-17,18.5,18.6,18.5
남해,fth59,통영 학림,통영 학림(fth59),2022-06-18,18.7,18.8,18.7
남해,fth59,통영 학림,통영 학림(fth59),2022-06-19,19.0,19.2,18.9
남해,fth59,통영 학림,통영 학림(fth59),2022-06-20,19.2,19.4,19.1
남해,fth59,통영 학림,통영 학림(fth59),2022-06-21,19.4,19.6,19.2
남해,fth59,통영 학림,통영 학림(fth59),2022-06-22,19.5,20.4,19.1
남해,fth59,통영 학림,통영 학림(fth59),2022-06-23,19.7,20.6,19.2
남해,fth59,통영 학림,통영 학림(fth59),2022-06-24,20.6,20.9,20.0
남해,fth59,통영 학림,통영 학림(fth59),2022-06-25,20.2,20.7,19.5
남해,fth59,통영 학림,통영 학림(fth59),2022-06-26,20.0,20.5,19.3
남해,fth59,통영 학림,통영 학림(fth59),2022-06-27,19.8,20.3,19.2
남해,fth59,통영 학림,통영 학림(fth59),2022-06-28,20.3,20.7,19.8
남해,fth59,통영 학림,통영 학림(fth59),2022-06-29,20.4,20.7,20.0
남해,fth59,통영 학림,통영 학림(fth59),2022-06-30,20.4,20.8,19.8
남해,fth59,통영 학림,통영 학림(fth59),2022-07-01,19.7,20.6,19.0
남해,fth59,통영 학림,통영 학림(fth59),2022-07-02,19.5,20.6,18.7
남해,fth59,통영 학림,통영 학림(fth59),2022-07-03,19.4,20.5,18.8
남해,fth59,통영 학림,통영 학림(fth59),2022-07-04,19.4,20.5,18.7
남해,fth59,통영 학림,통영 학림(fth59),2022-07-05,19.3,20.8,18.7
남해,fth59,통영 학림,통영 학림(fth59),2022-07-06,19.3,20.9,18.6
남해,fth59,통영 학림,통영 학림(fth59),2022-07-07,19.4,21.4,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-07-08,19.8,22.5,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-07-09,19.4,22.1,18.2
남해,fth59,통영 학림,통영 학림(fth59),2022-07-10,19.5,21.9,18.0
남해,fth59,통영 학림,통영 학림(fth59),2022-07-11,20.6,22.5,18.6
남해,fth59,통영 학림,통영 학림(fth59),2022-07-12,19.8,21.4,18.7
남해,fth59,통영 학림,통영 학림(fth59),2022-07-13,20.6,21.6,19.6
남해,fth59,통영 학림,통영 학림(fth59),2022-07-14,20.1,21.0,19.6
남해,fth59,통영 학림,통영 학림(fth59),2022-07-15,20.0,20.5,19.5
남해,fth59,통영 학림,통영 학림(fth59),2022-07-16,19.8,20.3,19.4
남해,fth59,통영 학림,통영 학림(fth59),2022-07-17,19.7,20.2,19.4
남해,fth59,통영 학림,통영 학림(fth59),2022-07-18,19.6,20.1,19.2
남해,fth59,통영 학림,통영 학림(fth59),2022-07-19,19.3,19.9,18.9
남해,fth59,통영 학림,통영 학림(fth59),2022-07-20,19.2,20.1,18.7
남해,fth59,통영 학림,통영 학림(fth59),2022-07-21,19.8,20.7,18.8
남해,fth59,통영 학림,통영 학림(fth59),2022-07-22,18.7,21.1,18.1
남해,fth59,통영 학림,통영 학림(fth59),2022-07-23,18.9,21.1,17.8
남해,fth59,통영 학림,통영 학림(fth59),2022-07-24,20.2,21.9,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-07-25,20.3,22.2,18.1
남해,fth59,통영 학림,통영 학림(fth59),2022-07-26,20.3,22.2,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-07-27,20.4,21.9,18.8
남해,fth59,통영 학림,통영 학림(fth59),2022-07-28,20.6,21.8,19.4
남해,fth59,통영 학림,통영 학림(fth59),2022-07-29,21.0,22.1,19.7
남해,fth59,통영 학림,통영 학림(fth59),2022-07-30,21.3,21.9,20.7
남해,fth59,통영 학림,통영 학림(fth59),2022-07-31,22.1,22.3,21.7
남해,fth59,통영 학림,통영 학림(fth59),2022-08-01,22.4,22.6,22.3
남해,fth59,통영 학림,통영 학림(fth59),2022-08-02,23.4,23.9,22.9
남해,fth59,통영 학림,통영 학림(fth59),2022-08-03,23.1,24.0,22.0
남해,fth59,통영 학림,통영 학림(fth59),2022-08-04,22.8,24.0,21.2
남해,fth59,통영 학림,통영 학림(fth59),2022-08-05,22.7,24.6,20.4
남해,fth59,통영 학림,통영 학림(fth59),2022-08-06,22.5,24.6,20.1
남해,fth59,통영 학림,통영 학림(fth59),2022-08-07,22.6,24.8,19.9
남해,fth59,통영 학림,통영 학림(fth59),2022-08-08,22.6,25.1,19.8
남해,fth59,통영 학림,통영 학림(fth59),2022-08-09,22.3,24.7,20.0
남해,fth59,통영 학림,통영 학림(fth59),2022-08-10,22.2,24.0,20.2
남해,fth59,통영 학림,통영 학림(fth59),2022-08-11,21.3,22.9,19.6
남해,fth59,통영 학림,통영 학림(fth59),2022-08-12,20.9,22.3,19.7
남해,fth59,통영 학림,통영 학림(fth59),2022-08-13,20.2,21.1,19.4
남해,fth59,통영 학림,통영 학림(fth59),2022-08-14,19.8,20.6,19.3
남해,fth59,통영 학림,통영 학림(fth59),2022-08-15,19.7,20.5,19.1
남해,fth59,통영 학림,통영 학림(fth59),2022-08-16,19.8,20.7,19.0
남해,fth59,통영 학림,통영 학림(fth59),2022-08-17,19.2,20.1,18.6
남해,fth59,통영 학림,통영 학림(fth59),2022-08-18,19.1,20.5,18.3
남해,fth59,통영 학림,통영 학림(fth59),2022-08-19,19.5,21.6,18.2
남해,fth59,통영 학림,통영 학림(fth59),2022-08-20,19.7,22.2,18.3
남해,fth59,통영 학림,통영 학림(fth59),2022-08-21,19.6,21.9,18.0
남해,fth59,통영 학림,통영 학림(fth59),2022-08-22,20.2,22.4,18.5
남해,fth59,통영 학림,통영 학림(fth59),2022-08-23,21.1,22.8,19.1
남해,fth59,통영 학림,통영 학림(fth59),2022-08-24,21.1,22.4,19.1
남해,fth59,통영 학림,통영 학림(fth59),2022-08-25,21.7,22.1,20.8
남해,fth59,통영 학림,통영 학림(fth59),2022-08-26,21.7,22.1,20.9
남해,fth59,통영 학림,통영 학림(fth59),2022-08-27,21.4,21.9,20.6
남해,fth59,통영 학림,통영 학림(fth59),2022-08-28,21.2,21.6,20.4
남해,fth59,통영 학림,통영 학림(fth59),2022-08-29,20.9,21.2,20.4
남해,fth59,통영 학림,통영 학림(fth59),2022-08-30,21.2,21.4,20.9
남해,fth59,통영 학림,통영 학림(fth59),2022-08-31,21.7,21.9,21.5
남해,fth59,통영 학림,통영 학림(fth59),2022-09-01,21.8,22.0,21.6
남해,fth59,통영 학림,통영 학림(fth59),2022-09-02,22.3,22.6,22.0
남해,fth59,통영 학림,통영 학림(fth59),2022-09-03,24.1,24.3,23.7
남해,fth59,통영 학림,통영 학림(fth59),2022-09-04,24.6,24.7,24.5
남해,fth59,통영 학림,통영 학림(fth59),2022-09-05,24.9,25.0,24.7
남해,fth59,통영 학림,통영 학림(fth59),2022-09-06,24.7,24.7,24.5
남해,fth59,통영 학림,통영 학림(fth59),2022-09-07,24.4,24.6,24.0
남해,fth59,통영 학림,통영 학림(fth59),2022-09-08,24.1,24.3,23.8
남해,fth59,통영 학림,통영 학림(fth59),2022-09-09,23.8,24.0,23.6
남해,fth59,통영 학림,통영 학림(fth59),2022-09-10,23.4,23.5,23.3
남해,fth59,통영 학림,통영 학림(fth59),2022-09-11,23.3,23.4,23.2
남해,fth59,통영 학림,통영 학림(fth59),2022-09-12,23.1,23.2,23.0
남해,fth59,통영 학림,통영 학림(fth59),2022-09-13,23.0,23.1,22.9
남해,fth59,통영 학림,통영 학림(fth59),2022-09-14,22.9,23.0,22.8
남해,fth59,통영 학림,통영 학림(fth59),2022-09-15,23.1,23.2,23.0
남해,fth59,통영 학림,통영 학림(fth59),2022-09-16,23.5,23.7,23.3
남해,fth59,통영 학림,통영 학림(fth59),2022-09-17,23.9,24.1,23.5
남해,fth59,통영 학림,통영 학림(fth59),2022-09-18,24.1,24.3,23.7
남해,fth59,통영 학림,통영 학림(fth59),2022-09-19,23.8,24.0,23.5
남해,fth59,통영 학림,통영 학림(fth59),2022-09-20,23.5,23.6,23.4
남해,fth59,통영 학림,통영 학림(fth59),2022-09-21,23.3,23.4,23.3
남해,fth59,통영 학림,통영 학림(fth59),2022-09-22,23.2,23.2,23.2
남해,fth59,통영 학림,통영 학림(fth59),2022-09-23,23.2,23.3,23.2
남해,fth59,통영 학림,통영 학림(fth59),2022-09-24,23.1,23.2,23.1
남해,fth59,통영 학림,통영 학림(fth59),2022-09-25,23.0,23.0,23.0
남해,fth59,통영 학림,통영 학림(fth59),2022-09-26,23.0,23.0,23.0
남해,fth59,통영 학림,통영 학림(fth59),2022-09-27,23.0,23.0,23.0
남해,fth59,통영 학림,통영 학림(fth59),2022-09-28,23.0,23.0,22.9
남해,fth59,통영 학림,통영 학림(fth59),2022-09-29,22.9,23.0,22.9
남해,fth59,통영 학림,통영 학림(fth59),2022-09-30,22.8,22.9,22.7
남해,fth59,통영 학림,통영 학림(fth59),2022-10-01,22.8,22.9,22.6
남해,fth59,통영 학림,통영 학림(fth59),2022-10-02,22.7,22.9,22.4
남해,fth59,통영 학림,통영 학림(fth59),2022-10-03,22.9,23.2,22.5
남해,fth59,통영 학림,통영 학림(fth59),2022-10-04,23.1,23.4,22.7
남해,fth59,통영 학림,통영 학림(fth59),2022-10-05,22.5,22.7,22.1
남해,fth59,통영 학림,통영 학림(fth59),2022-10-06,22.5,22.7,22.3
남해,fth59,통영 학림,통영 학림(fth59),2022-10-07,22.2,22.3,21.9
남해,fth59,통영 학림,통영 학림(fth59),2022-10-08,21.5,21.6,21.4
남해,fth59,통영 학림,통영 학림(fth59),2022-10-09,21.1,21.1,21.1
남해,fth59,통영 학림,통영 학림(fth59),2022-10-10,20.8,20.8,20.8
남해,fth59,통영 학림,통영 학림(fth59),2022-10-11,20.4,20.5,20.4
남해,fth59,통영 학림,통영 학림(fth59),2022-10-12,20.2,20.2,20.2
남해,fth59,통영 학림,통영 학림(fth59),2022-10-13,19.9,20.0,19.9
남해,fth59,통영 학림,통영 학림(fth59),2022-10-14,19.8,19.9,19.8
남해,fth59,통영 학림,통영 학림(fth59),2022-10-15,19.9,19.9,19.8
남해,fth59,통영 학림,통영 학림(fth59),2022-10-16,20.0,20.0,19.9
남해,fth59,통영 학림,통영 학림(fth59),2022-10-17,20.1,20.2,20.0
남해,fth59,통영 학림,통영 학림(fth59),2022-10-18,19.8,19.8,19.8
남해,fth59,통영 학림,통영 학림(fth59),2022-10-19,19.5,19.5,19.5
남해,fth59,통영 학림,통영 학림(fth59),2022-10-20,19.3,19.3,19.3
남해,fth59,통영 학림,통영 학림(fth59),2022-10-21,19.2,19.2,19.2
남해,fth59,통영 학림,통영 학림(fth59),2022-10-22,19.3,19.3,19.3
남해,fth59,통영 학림,통영 학림(fth59),2022-10-23,19.2,19.3,19.2
남해,fth59,통영 학림,통영 학림(fth59),2022-10-24,18.9,19.0,18.9
남해,fth59,통영 학림,통영 학림(fth59),2022-10-25,18.6,18.6,18.6
남해,fth59,통영 학림,통영 학림(fth59),2022-10-26,18.4,18.4,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-10-27,18.4,18.4,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-10-28,18.4,18.4,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-10-29,18.4,18.4,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-10-30,18.3,18.3,18.3
남해,fth59,통영 학림,통영 학림(fth59),2022-10-31,18.3,18.3,18.3
남해,fth59,통영 학림,통영 학림(fth59),2022-11-01,18.3,18.4,18.3
남해,fth59,통영 학림,통영 학림(fth59),2022-11-02,18.4,18.4,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-11-03,18.4,18.4,18.4
남해,fth59,통영 학림,통영 학림(fth59),2022-11-04,18.3,18.4,18.3
남해,fth59,통영 학림,통영 학림(fth59),2022-11-05,18.2,18.2,18.2
남해,fth59,통영 학림,통영 학림(fth59),2022-11-06,18.0,18.1,18.0
남해,fth59,통영 학림,통영 학림(fth59),2022-11-07,18.0,18.0,18.0
남해,fth59,통영 학림,통영 학림(fth59),2022-11-08,18.0,18.0,18.0
남해,fth59,통영 학림,통영 학림(fth59),2022-11-09,17.9,18.0,17.9
남해,fth59,통영 학림,통영 학림(fth59),2022-11-10,17.9,17.9,17.9
남해,fth59,통영 학림,통영 학림(fth59),2022-11-11,17.9,17.9,17.9
남해,fth59,통영 학림,통영 학림(fth59),2022-11-12,17.9,18.0,17.9
남해,fth59,통영 학림,통영 학림(fth59),2022-11-13,18.0,18.0,18.0
남해,fth59,통영 학림,통영 학림(fth59),2022-11-14,17.9,17.9,17.9
남해,fth59,통영 학림,통영 학림(fth59),2022-11-15,17.7,17.8,17.7
남해,fth59,통영 학림,통영 학림(fth59),2022-11-16,17.6,17.6,17.6
남해,fth59,통영 학림,통영 학림(fth59),2022-11-17,17.5,17.5,17.5
남해,fth59,통영 학림,통영 학림(fth59),2022-11-18,17.4,17.4,17.4
남해,fth59,통영 학림,통영 학림(fth59),2022-11-19,17.3,17.3,17.3
남해,fth59,통영 학림,통영 학림(fth59),2022-11-20,17.3,17.3,17.3
남해,fth59,통영 학림,통영 학림(fth59),2022-11-21,17.2,17.3,17.2
남해,fth59,통영 학림,통영 학림(fth59),2022-11-22,17.2,17.2,17.2
남해,fth59,통영 학림,통영 학림(fth59),2022-11-23,17.2,17.2,17.2
남해,fth59,통영 학림,통영 학림(fth59),2022-11-24,17.1,17.2,17.1
남해,fth59,통영 학림,통영 학림(fth59),2022-11-25,17.1,17.1,17.1
남해,fth59,통영 학림,통영 학림(fth59),2022-11-26,17.2,17.2,17.1
