obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS,wtemB
남해,fth59,통영 학림,통영 학림(fth59),2023-12-02,14.4,14.4,14.4
남해,fth59,통영 학림,통영 학림(fth59),2023-12-03,14.3,14.3,14.3
남해,fth59,통영 학림,통영 학림(fth59),2023-12-04,14.2,14.2,14.2
남해,fth59,통영 학림,통영 학림(fth59),2023-12-05,14.2,14.2,14.2
남해,fth59,통영 학림,통영 학림(fth59),2023-12-06,14.1,14.1,14.1
남해,fth59,통영 학림,통영 학림(fth59),2023-12-07,13.9,14.0,14.0
남해,fth59,통영 학림,통영 학림(fth59),2023-12-08,13.9,13.9,13.9
남해,fth59,통영 학림,통영 학림(fth59),2023-12-09,13.9,13.9,13.9
남해,fth59,통영 학림,통영 학림(fth59),2023-12-10,14.0,14.0,14.0
남해,fth59,통영 학림,통영 학림(fth59),2023-12-11,14.1,14.1,14.1
남해,fth59,통영 학림,통영 학림(fth59),2023-12-12,14.1,14.1,14.1
남해,fth59,통영 학림,통영 학림(fth59),2023-12-13,14.0,14.0,14.0
남해,fth59,통영 학림,통영 학림(fth59),2023-12-14,14.0,14.0,14.0
남해,fth59,통영 학림,통영 학림(fth59),2023-12-15,14.1,14.1,14.1
남해,fth59,통영 학림,통영 학림(fth59),2023-12-16,14.0,14.0,14.0
남해,fth59,통영 학림,통영 학림(fth59),2023-12-17,13.7,13.8,13.7
남해,fth59,통영 학림,통영 학림(fth59),2023-12-18,13.6,13.7,13.7
남해,fth59,통영 학림,통영 학림(fth59),2023-12-19,13.5,13.5,13.6
남해,fth59,통영 학림,통영 학림(fth59),2023-12-20,13.3,13.3,13.3
남해,fth59,통영 학림,통영 학림(fth59),2023-12-21,13.0,13.0,13.0
남해,fth59,통영 학림,통영 학림(fth59),2023-12-22,12.8,12.8,12.8
남해,fth59,통영 학림,통영 학림(fth59),2023-12-23,12.6,12.7,12.7
남해,fth59,통영 학림,통영 학림(fth59),2023-12-24,12.6,12.6,12.6
남해,fth59,통영 학림,통영 학림(fth59),2023-12-25,12.4,12.4,12.4
남해,fth59,통영 학림,통영 학림(fth59),2023-12-26,12.3,12.3,12.3
남해,fth59,통영 학림,통영 학림(fth59),2023-12-27,12.3,12.3,12.3
남해,fth59,통영 학림,통영 학림(fth59),2023-12-28,12.3,12.3,12.3
남해,fth59,통영 학림,통영 학림(fth59),2023-12-29,12.3,12.3,12.3
남해,fth59,통영 학림,통영 학림(fth59),2023-12-30,12.3,12.3,12.3
남해,fth59,통영 학림,통영 학림(fth59),2023-12-31,12.3,12.3,12.3
남해,fth59,통영 학림,통영 학림(fth59),2024-01-01,12.3,12.3,12.3
