obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,km001,여수 신월,여수 신월(km001),2025-02-02,6.2
남해,km001,여수 신월,여수 신월(km001),2025-02-03,6.8
남해,km001,여수 신월,여수 신월(km001),2025-02-04,6.2
남해,km001,여수 신월,여수 신월(km001),2025-02-05,5.8
남해,km001,여수 신월,여수 신월(km001),2025-02-06,5.6
남해,km001,여수 신월,여수 신월(km001),2025-02-07,5.4
남해,km001,여수 신월,여수 신월(km001),2025-02-08,4.3
남해,km001,여수 신월,여수 신월(km001),2025-02-09,4.2
남해,km001,여수 신월,여수 신월(km001),2025-02-10,4.9
남해,km001,여수 신월,여수 신월(km001),2025-02-11,5.0
남해,km001,여수 신월,여수 신월(km001),2025-02-12,5.0
남해,km001,여수 신월,여수 신월(km001),2025-02-13,5.0
남해,km001,여수 신월,여수 신월(km001),2025-02-14,5.3
남해,km001,여수 신월,여수 신월(km001),2025-02-15,5.5
남해,km001,여수 신월,여수 신월(km001),2025-02-16,5.6
남해,km001,여수 신월,여수 신월(km001),2025-02-17,5.9
남해,km001,여수 신월,여수 신월(km001),2025-02-18,5.3
남해,km001,여수 신월,여수 신월(km001),2025-02-19,5.3
남해,km001,여수 신월,여수 신월(km001),2025-02-20,5.0
남해,km001,여수 신월,여수 신월(km001),2025-02-21,4.2
남해,km001,여수 신월,여수 신월(km001),2025-02-22,4.3
남해,km001,여수 신월,여수 신월(km001),2025-02-23,4.8
남해,km001,여수 신월,여수 신월(km001),2025-02-24,4.1
남해,km001,여수 신월,여수 신월(km001),2025-02-25,4.3
남해,km001,여수 신월,여수 신월(km001),2025-02-26,4.9
남해,km001,여수 신월,여수 신월(km001),2025-02-27,5.3
남해,km001,여수 신월,여수 신월(km001),2025-02-28,5.7
남해,km001,여수 신월,여수 신월(km001),2025-03-01,6.1
남해,km001,여수 신월,여수 신월(km001),2025-03-02,6.4
남해,km001,여수 신월,여수 신월(km001),2025-03-03,6.5
남해,km001,여수 신월,여수 신월(km001),2025-03-04,5.9
남해,km001,여수 신월,여수 신월(km001),2025-03-05,5.9
남해,km001,여수 신월,여수 신월(km001),2025-03-06,6.2
남해,km001,여수 신월,여수 신월(km001),2025-03-07,6.5
남해,km001,여수 신월,여수 신월(km001),2025-03-08,7.0
남해,km001,여수 신월,여수 신월(km001),2025-03-09,7.3
남해,km001,여수 신월,여수 신월(km001),2025-03-10,7.7
남해,km001,여수 신월,여수 신월(km001),2025-03-11,8.0
남해,km001,여수 신월,여수 신월(km001),2025-03-12,8.3
남해,km001,여수 신월,여수 신월(km001),2025-03-13,8.6
남해,km001,여수 신월,여수 신월(km001),2025-03-14,8.9
남해,km001,여수 신월,여수 신월(km001),2025-03-15,9.1
남해,km001,여수 신월,여수 신월(km001),2025-03-16,8.9
남해,km001,여수 신월,여수 신월(km001),2025-03-17,8.3
남해,km001,여수 신월,여수 신월(km001),2025-03-18,8.1
남해,km001,여수 신월,여수 신월(km001),2025-03-19,7.8
남해,km001,여수 신월,여수 신월(km001),2025-03-20,7.9
남해,km001,여수 신월,여수 신월(km001),2025-03-21,8.4
남해,km001,여수 신월,여수 신월(km001),2025-03-22,9.0
남해,km001,여수 신월,여수 신월(km001),2025-03-23,9.5
남해,km001,여수 신월,여수 신월(km001),2025-03-24,10.2
남해,km001,여수 신월,여수 신월(km001),2025-03-25,10.7
남해,km001,여수 신월,여수 신월(km001),2025-03-26,11.0
남해,km001,여수 신월,여수 신월(km001),2025-03-27,11.2
남해,km001,여수 신월,여수 신월(km001),2025-03-28,11.2
남해,km001,여수 신월,여수 신월(km001),2025-03-29,10.6
남해,km001,여수 신월,여수 신월(km001),2025-03-30,10.1
남해,km001,여수 신월,여수 신월(km001),2025-03-31,9.9
남해,km001,여수 신월,여수 신월(km001),2025-04-01,10.2
남해,km001,여수 신월,여수 신월(km001),2025-04-02,10.5
남해,km001,여수 신월,여수 신월(km001),2025-04-03,10.7
남해,km001,여수 신월,여수 신월(km001),2025-04-04,11.0
남해,km001,여수 신월,여수 신월(km001),2025-04-05,11.4
남해,km001,여수 신월,여수 신월(km001),2025-04-06,11.6
남해,km001,여수 신월,여수 신월(km001),2025-04-07,11.9
남해,km001,여수 신월,여수 신월(km001),2025-04-08,12.5
남해,km001,여수 신월,여수 신월(km001),2025-04-09,12.9
남해,km001,여수 신월,여수 신월(km001),2025-04-10,13.3
남해,km001,여수 신월,여수 신월(km001),2025-04-11,13.6
남해,km001,여수 신월,여수 신월(km001),2025-04-12,13.8
남해,km001,여수 신월,여수 신월(km001),2025-04-13,13.3
남해,km001,여수 신월,여수 신월(km001),2025-04-14,12.8
남해,km001,여수 신월,여수 신월(km001),2025-04-15,12.4
남해,km001,여수 신월,여수 신월(km001),2025-04-16,12.6
남해,km001,여수 신월,여수 신월(km001),2025-04-17,13.0
남해,km001,여수 신월,여수 신월(km001),2025-04-18,13.4
남해,km001,여수 신월,여수 신월(km001),2025-04-19,14.1
남해,km001,여수 신월,여수 신월(km001),2025-04-20,14.3
남해,km001,여수 신월,여수 신월(km001),2025-04-21,14.3
남해,km001,여수 신월,여수 신월(km001),2025-04-22,14.6
남해,km001,여수 신월,여수 신월(km001),2025-04-23,14.8
남해,km001,여수 신월,여수 신월(km001),2025-04-24,15.3
남해,km001,여수 신월,여수 신월(km001),2025-04-25,15.3
남해,km001,여수 신월,여수 신월(km001),2025-04-26,15.1
남해,km001,여수 신월,여수 신월(km001),2025-04-27,15.3
남해,km001,여수 신월,여수 신월(km001),2025-04-28,15.4
남해,km001,여수 신월,여수 신월(km001),2025-04-29,15.3
남해,km001,여수 신월,여수 신월(km001),2025-04-30,15.4
남해,km001,여수 신월,여수 신월(km001),2025-05-01,15.7
남해,km001,여수 신월,여수 신월(km001),2025-05-02,15.8
남해,km001,여수 신월,여수 신월(km001),2025-05-03,15.8
남해,km001,여수 신월,여수 신월(km001),2025-05-04,15.6
남해,km001,여수 신월,여수 신월(km001),2025-05-05,15.8
남해,km001,여수 신월,여수 신월(km001),2025-05-06,15.6
남해,km001,여수 신월,여수 신월(km001),2025-05-07,15.6
남해,km001,여수 신월,여수 신월(km001),2025-05-08,15.9
남해,km001,여수 신월,여수 신월(km001),2025-05-09,
남해,km001,여수 신월,여수 신월(km001),2025-05-10,
남해,km001,여수 신월,여수 신월(km001),2025-05-11,
남해,km001,여수 신월,여수 신월(km001),2025-05-12,
남해,km001,여수 신월,여수 신월(km001),2025-05-13,
남해,km001,여수 신월,여수 신월(km001),2025-05-14,
남해,km001,여수 신월,여수 신월(km001),2025-05-15,
남해,km001,여수 신월,여수 신월(km001),2025-05-16,
남해,km001,여수 신월,여수 신월(km001),2025-05-17,
남해,km001,여수 신월,여수 신월(km001),2025-05-18,
남해,km001,여수 신월,여수 신월(km001),2025-05-19,
남해,km001,여수 신월,여수 신월(km001),2025-05-20,
남해,km001,여수 신월,여수 신월(km001),2025-05-21,
남해,km001,여수 신월,여수 신월(km001),2025-05-22,
남해,km001,여수 신월,여수 신월(km001),2025-05-23,
남해,km001,여수 신월,여수 신월(km001),2025-05-24,
남해,km001,여수 신월,여수 신월(km001),2025-05-25,
남해,km001,여수 신월,여수 신월(km001),2025-05-26,
남해,km001,여수 신월,여수 신월(km001),2025-05-27,
남해,km001,여수 신월,여수 신월(km001),2025-05-28,
남해,km001,여수 신월,여수 신월(km001),2025-05-29,
남해,km001,여수 신월,여수 신월(km001),2025-05-30,
남해,km001,여수 신월,여수 신월(km001),2025-05-31,
남해,km001,여수 신월,여수 신월(km001),2025-06-01,
남해,km001,여수 신월,여수 신월(km001),2025-06-02,
남해,km001,여수 신월,여수 신월(km001),2025-06-03,
남해,km001,여수 신월,여수 신월(km001),2025-06-04,20.2
남해,km001,여수 신월,여수 신월(km001),2025-06-05,20.4
남해,km001,여수 신월,여수 신월(km001),2025-06-06,20.6
남해,km001,여수 신월,여수 신월(km001),2025-06-07,20.5
남해,km001,여수 신월,여수 신월(km001),2025-06-08,20.6
남해,km001,여수 신월,여수 신월(km001),2025-06-09,20.6
남해,km001,여수 신월,여수 신월(km001),2025-06-10,20.8
남해,km001,여수 신월,여수 신월(km001),2025-06-11,21.1
남해,km001,여수 신월,여수 신월(km001),2025-06-12,21.2
남해,km001,여수 신월,여수 신월(km001),2025-06-13,21.0
남해,km001,여수 신월,여수 신월(km001),2025-06-14,20.9
남해,km001,여수 신월,여수 신월(km001),2025-06-15,20.6
남해,km001,여수 신월,여수 신월(km001),2025-06-16,21.2
남해,km001,여수 신월,여수 신월(km001),2025-06-17,21.5
남해,km001,여수 신월,여수 신월(km001),2025-06-18,21.6
남해,km001,여수 신월,여수 신월(km001),2025-06-19,21.7
남해,km001,여수 신월,여수 신월(km001),2025-06-20,21.7
남해,km001,여수 신월,여수 신월(km001),2025-06-21,22.4
남해,km001,여수 신월,여수 신월(km001),2025-06-22,22.0
남해,km001,여수 신월,여수 신월(km001),2025-06-23,21.7
남해,km001,여수 신월,여수 신월(km001),2025-06-24,21.3
남해,km001,여수 신월,여수 신월(km001),2025-06-25,21.5
남해,km001,여수 신월,여수 신월(km001),2025-06-26,21.9
남해,km001,여수 신월,여수 신월(km001),2025-06-27,22.2
남해,km001,여수 신월,여수 신월(km001),2025-06-28,22.4
남해,km001,여수 신월,여수 신월(km001),2025-06-29,22.6
남해,km001,여수 신월,여수 신월(km001),2025-06-30,22.7
남해,km001,여수 신월,여수 신월(km001),2025-07-01,22.6
남해,km001,여수 신월,여수 신월(km001),2025-07-02,22.5
남해,km001,여수 신월,여수 신월(km001),2025-07-03,22.8
남해,km001,여수 신월,여수 신월(km001),2025-07-04,23.7
남해,km001,여수 신월,여수 신월(km001),2025-07-05,24.6
남해,km001,여수 신월,여수 신월(km001),2025-07-06,25.4
남해,km001,여수 신월,여수 신월(km001),2025-07-07,24.1
남해,km001,여수 신월,여수 신월(km001),2025-07-08,22.9
남해,km001,여수 신월,여수 신월(km001),2025-07-09,23.2
남해,km001,여수 신월,여수 신월(km001),2025-07-10,23.3
남해,km001,여수 신월,여수 신월(km001),2025-07-11,24.0
남해,km001,여수 신월,여수 신월(km001),2025-07-12,24.0
남해,km001,여수 신월,여수 신월(km001),2025-07-13,24.1
남해,km001,여수 신월,여수 신월(km001),2025-07-14,24.1
남해,km001,여수 신월,여수 신월(km001),2025-07-15,25.0
남해,km001,여수 신월,여수 신월(km001),2025-07-16,25.0
남해,km001,여수 신월,여수 신월(km001),2025-07-17,24.9
남해,km001,여수 신월,여수 신월(km001),2025-07-18,24.7
남해,km001,여수 신월,여수 신월(km001),2025-07-19,25.2
남해,km001,여수 신월,여수 신월(km001),2025-07-20,25.3
남해,km001,여수 신월,여수 신월(km001),2025-07-21,25.5
남해,km001,여수 신월,여수 신월(km001),2025-07-22,26.2
남해,km001,여수 신월,여수 신월(km001),2025-07-23,26.4
남해,km001,여수 신월,여수 신월(km001),2025-07-24,26.4
남해,km001,여수 신월,여수 신월(km001),2025-07-25,26.6
남해,km001,여수 신월,여수 신월(km001),2025-07-26,26.8
남해,km001,여수 신월,여수 신월(km001),2025-07-27,27.1
남해,km001,여수 신월,여수 신월(km001),2025-07-28,27.2
남해,km001,여수 신월,여수 신월(km001),2025-07-29,27.5
남해,km001,여수 신월,여수 신월(km001),2025-07-30,27.8
남해,km001,여수 신월,여수 신월(km001),2025-07-31,27.9
남해,km001,여수 신월,여수 신월(km001),2025-08-01,28.1
남해,km001,여수 신월,여수 신월(km001),2025-08-02,28.3
남해,km001,여수 신월,여수 신월(km001),2025-08-03,28.6
남해,km001,여수 신월,여수 신월(km001),2025-08-04,29.1
남해,km001,여수 신월,여수 신월(km001),2025-08-05,29.4
남해,km001,여수 신월,여수 신월(km001),2025-08-06,29.4
남해,km001,여수 신월,여수 신월(km001),2025-08-07,29.3
남해,km001,여수 신월,여수 신월(km001),2025-08-08,28.5
남해,km001,여수 신월,여수 신월(km001),2025-08-09,27.9
남해,km001,여수 신월,여수 신월(km001),2025-08-10,26.6
남해,km001,여수 신월,여수 신월(km001),2025-08-11,25.7
남해,km001,여수 신월,여수 신월(km001),2025-08-12,25.0
남해,km001,여수 신월,여수 신월(km001),2025-08-13,24.7
남해,km001,여수 신월,여수 신월(km001),2025-08-14,25.1
남해,km001,여수 신월,여수 신월(km001),2025-08-15,25.2
남해,km001,여수 신월,여수 신월(km001),2025-08-16,25.3
남해,km001,여수 신월,여수 신월(km001),2025-08-17,25.4
남해,km001,여수 신월,여수 신월(km001),2025-08-18,25.0
남해,km001,여수 신월,여수 신월(km001),2025-08-19,25.1
남해,km001,여수 신월,여수 신월(km001),2025-08-20,25.1
남해,km001,여수 신월,여수 신월(km001),2025-08-21,24.8
남해,km001,여수 신월,여수 신월(km001),2025-08-22,25.2
남해,km001,여수 신월,여수 신월(km001),2025-08-23,25.8
남해,km001,여수 신월,여수 신월(km001),2025-08-24,25.8
남해,km001,여수 신월,여수 신월(km001),2025-08-25,25.7
남해,km001,여수 신월,여수 신월(km001),2025-08-26,25.7
남해,km001,여수 신월,여수 신월(km001),2025-08-27,25.3
남해,km001,여수 신월,여수 신월(km001),2025-08-28,24.9
남해,km001,여수 신월,여수 신월(km001),2025-08-29,24.5
남해,km001,여수 신월,여수 신월(km001),2025-08-30,24.7
남해,km001,여수 신월,여수 신월(km001),2025-08-31,24.4
남해,km001,여수 신월,여수 신월(km001),2025-09-01,23.9
남해,km001,여수 신월,여수 신월(km001),2025-09-02,24.3
남해,km001,여수 신월,여수 신월(km001),2025-09-03,24.2
남해,km001,여수 신월,여수 신월(km001),2025-09-04,24.4
남해,km001,여수 신월,여수 신월(km001),2025-09-05,24.1
남해,km001,여수 신월,여수 신월(km001),2025-09-06,24.9
남해,km001,여수 신월,여수 신월(km001),2025-09-07,25.8
남해,km001,여수 신월,여수 신월(km001),2025-09-08,25.6
남해,km001,여수 신월,여수 신월(km001),2025-09-09,
남해,km001,여수 신월,여수 신월(km001),2025-09-10,
남해,km001,여수 신월,여수 신월(km001),2025-09-11,24.0
남해,km001,여수 신월,여수 신월(km001),2025-09-12,23.9
남해,km001,여수 신월,여수 신월(km001),2025-09-13,24.0
남해,km001,여수 신월,여수 신월(km001),2025-09-14,24.2
남해,km001,여수 신월,여수 신월(km001),2025-09-15,24.1
남해,km001,여수 신월,여수 신월(km001),2025-09-16,24.2
남해,km001,여수 신월,여수 신월(km001),2025-09-17,24.9
남해,km001,여수 신월,여수 신월(km001),2025-09-18,25.1
남해,km001,여수 신월,여수 신월(km001),2025-09-19,24.8
남해,km001,여수 신월,여수 신월(km001),2025-09-20,24.6
남해,km001,여수 신월,여수 신월(km001),2025-09-21,24.4
남해,km001,여수 신월,여수 신월(km001),2025-09-22,24.1
남해,km001,여수 신월,여수 신월(km001),2025-09-23,23.9
남해,km001,여수 신월,여수 신월(km001),2025-09-24,23.8
남해,km001,여수 신월,여수 신월(km001),2025-09-25,23.8
남해,km001,여수 신월,여수 신월(km001),2025-09-26,23.8
남해,km001,여수 신월,여수 신월(km001),2025-09-27,23.9
남해,km001,여수 신월,여수 신월(km001),2025-09-28,24.0
남해,km001,여수 신월,여수 신월(km001),2025-09-29,23.9
남해,km001,여수 신월,여수 신월(km001),2025-09-30,24.0
남해,km001,여수 신월,여수 신월(km001),2025-10-01,24.0
남해,km001,여수 신월,여수 신월(km001),2025-10-02,24.0
남해,km001,여수 신월,여수 신월(km001),2025-10-03,23.8
남해,km001,여수 신월,여수 신월(km001),2025-10-04,23.6
남해,km001,여수 신월,여수 신월(km001),2025-10-05,23.8
남해,km001,여수 신월,여수 신월(km001),2025-10-06,24.0
남해,km001,여수 신월,여수 신월(km001),2025-10-07,23.9
남해,km001,여수 신월,여수 신월(km001),2025-10-08,23.9
남해,km001,여수 신월,여수 신월(km001),2025-10-09,23.6
남해,km001,여수 신월,여수 신월(km001),2025-10-10,23.3
남해,km001,여수 신월,여수 신월(km001),2025-10-11,23.2
남해,km001,여수 신월,여수 신월(km001),2025-10-12,23.3
남해,km001,여수 신월,여수 신월(km001),2025-10-13,23.5
남해,km001,여수 신월,여수 신월(km001),2025-10-14,23.6
남해,km001,여수 신월,여수 신월(km001),2025-10-15,23.4
남해,km001,여수 신월,여수 신월(km001),2025-10-16,23.2
남해,km001,여수 신월,여수 신월(km001),2025-10-17,23.2
남해,km001,여수 신월,여수 신월(km001),2025-10-18,23.2
남해,km001,여수 신월,여수 신월(km001),2025-10-19,22.8
남해,km001,여수 신월,여수 신월(km001),2025-10-20,22.4
남해,km001,여수 신월,여수 신월(km001),2025-10-21,21.8
남해,km001,여수 신월,여수 신월(km001),2025-10-22,21.3
남해,km001,여수 신월,여수 신월(km001),2025-10-23,21.1
남해,km001,여수 신월,여수 신월(km001),2025-10-24,21.0
남해,km001,여수 신월,여수 신월(km001),2025-10-25,20.9
남해,km001,여수 신월,여수 신월(km001),2025-10-26,20.7
남해,km001,여수 신월,여수 신월(km001),2025-10-27,20.0
남해,km001,여수 신월,여수 신월(km001),2025-10-28,19.2
남해,km001,여수 신월,여수 신월(km001),2025-10-29,18.8
남해,km001,여수 신월,여수 신월(km001),2025-10-30,18.4
남해,km001,여수 신월,여수 신월(km001),2025-10-31,18.4
남해,km001,여수 신월,여수 신월(km001),2025-11-01,18.2
남해,km001,여수 신월,여수 신월(km001),2025-11-02,17.9
남해,km001,여수 신월,여수 신월(km001),2025-11-03,17.3
남해,km001,여수 신월,여수 신월(km001),2025-11-04,17.2
남해,km001,여수 신월,여수 신월(km001),2025-11-05,17.5
남해,km001,여수 신월,여수 신월(km001),2025-11-06,17.7
남해,km001,여수 신월,여수 신월(km001),2025-11-07,17.9
남해,km001,여수 신월,여수 신월(km001),2025-11-08,17.9
남해,km001,여수 신월,여수 신월(km001),2025-11-09,17.7
남해,km001,여수 신월,여수 신월(km001),2025-11-10,17.5
남해,km001,여수 신월,여수 신월(km001),2025-11-11,17.0
남해,km001,여수 신월,여수 신월(km001),2025-11-12,16.5
남해,km001,여수 신월,여수 신월(km001),2025-11-13,16.2
남해,km001,여수 신월,여수 신월(km001),2025-11-14,16.0
남해,km001,여수 신월,여수 신월(km001),2025-11-15,15.8
남해,km001,여수 신월,여수 신월(km001),2025-11-16,15.8
남해,km001,여수 신월,여수 신월(km001),2025-11-17,15.6
남해,km001,여수 신월,여수 신월(km001),2025-11-18,14.5
남해,km001,여수 신월,여수 신월(km001),2025-11-19,13.9
남해,km001,여수 신월,여수 신월(km001),2025-11-20,13.6
남해,km001,여수 신월,여수 신월(km001),2025-11-21,13.7
남해,km001,여수 신월,여수 신월(km001),2025-11-22,13.6
남해,km001,여수 신월,여수 신월(km001),2025-11-23,13.7
남해,km001,여수 신월,여수 신월(km001),2025-11-24,13.9
남해,km001,여수 신월,여수 신월(km001),2025-11-25,14.0
남해,km001,여수 신월,여수 신월(km001),2025-11-26,13.7
남해,km001,여수 신월,여수 신월(km001),2025-11-27,13.4
남해,km001,여수 신월,여수 신월(km001),2025-11-28,12.8
남해,km001,여수 신월,여수 신월(km001),2025-11-29,12.5
남해,km001,여수 신월,여수 신월(km001),2025-11-30,12.6
남해,km001,여수 신월,여수 신월(km001),2025-12-01,12.8
남해,km001,여수 신월,여수 신월(km001),2025-12-02,12.4
남해,km001,여수 신월,여수 신월(km001),2025-12-03,11.9
남해,km001,여수 신월,여수 신월(km001),2025-12-04,11.0
남해,km001,여수 신월,여수 신월(km001),2025-12-05,10.9
남해,km001,여수 신월,여수 신월(km001),2025-12-06,10.9
남해,km001,여수 신월,여수 신월(km001),2025-12-07,11.2
남해,km001,여수 신월,여수 신월(km001),2025-12-08,11.5
남해,km001,여수 신월,여수 신월(km001),2025-12-09,11.2
남해,km001,여수 신월,여수 신월(km001),2025-12-10,11.0
남해,km001,여수 신월,여수 신월(km001),2025-12-11,10.8
남해,km001,여수 신월,여수 신월(km001),2025-12-12,10.7
남해,km001,여수 신월,여수 신월(km001),2025-12-13,10.1
남해,km001,여수 신월,여수 신월(km001),2025-12-14,9.8
남해,km001,여수 신월,여수 신월(km001),2025-12-15,9.4
남해,km001,여수 신월,여수 신월(km001),2025-12-16,9.3
남해,km001,여수 신월,여수 신월(km001),2025-12-17,9.5
남해,km001,여수 신월,여수 신월(km001),2025-12-18,9.4
남해,km001,여수 신월,여수 신월(km001),2025-12-19,9.4
남해,km001,여수 신월,여수 신월(km001),2025-12-20,9.9
남해,km001,여수 신월,여수 신월(km001),2025-12-21,9.8
남해,km001,여수 신월,여수 신월(km001),2025-12-22,9.4
남해,km001,여수 신월,여수 신월(km001),2025-12-23,9.2
남해,km001,여수 신월,여수 신월(km001),2025-12-24,9.5
남해,km001,여수 신월,여수 신월(km001),2025-12-25,9.3
남해,km001,여수 신월,여수 신월(km001),2025-12-26,8.2
남해,km001,여수 신월,여수 신월(km001),2025-12-27,7.4
남해,km001,여수 신월,여수 신월(km001),2025-12-28,7.4
남해,km001,여수 신월,여수 신월(km001),2025-12-29,7.6
남해,km001,여수 신월,여수 신월(km001),2025-12-30,7.9
남해,km001,여수 신월,여수 신월(km001),2025-12-31,7.9
남해,km001,여수 신월,여수 신월(km001),2026-01-01,7.6
