obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,km001,여수 신월,여수 신월(km001),2021-06-12,22.1
남해,km001,여수 신월,여수 신월(km001),2021-06-13,22.1
남해,km001,여수 신월,여수 신월(km001),2021-06-14,22.4
남해,km001,여수 신월,여수 신월(km001),2021-06-15,22.3
남해,km001,여수 신월,여수 신월(km001),2021-06-16,22.0
남해,km001,여수 신월,여수 신월(km001),2021-06-17,21.7
남해,km001,여수 신월,여수 신월(km001),2021-06-18,21.8
남해,km001,여수 신월,여수 신월(km001),2021-06-19,22.0
남해,km001,여수 신월,여수 신월(km001),2021-06-20,22.5
남해,km001,여수 신월,여수 신월(km001),2021-06-21,23.0
남해,km001,여수 신월,여수 신월(km001),2021-06-22,23.0
남해,km001,여수 신월,여수 신월(km001),2021-06-23,23.4
남해,km001,여수 신월,여수 신월(km001),2021-06-24,23.6
남해,km001,여수 신월,여수 신월(km001),2021-06-25,23.6
남해,km001,여수 신월,여수 신월(km001),2021-06-26,23.7
남해,km001,여수 신월,여수 신월(km001),2021-06-27,23.7
남해,km001,여수 신월,여수 신월(km001),2021-06-28,23.8
남해,km001,여수 신월,여수 신월(km001),2021-06-29,24.0
남해,km001,여수 신월,여수 신월(km001),2021-06-30,24.2
남해,km001,여수 신월,여수 신월(km001),2021-07-01,24.4
남해,km001,여수 신월,여수 신월(km001),2021-07-02,24.8
남해,km001,여수 신월,여수 신월(km001),2021-07-03,24.7
남해,km001,여수 신월,여수 신월(km001),2021-07-04,24.7
남해,km001,여수 신월,여수 신월(km001),2021-07-05,24.5
남해,km001,여수 신월,여수 신월(km001),2021-07-06,24.3
남해,km001,여수 신월,여수 신월(km001),2021-07-07,24.3
남해,km001,여수 신월,여수 신월(km001),2021-07-08,24.5
남해,km001,여수 신월,여수 신월(km001),2021-07-09,24.7
남해,km001,여수 신월,여수 신월(km001),2021-07-10,25.1
남해,km001,여수 신월,여수 신월(km001),2021-07-11,25.0
남해,km001,여수 신월,여수 신월(km001),2021-07-12,25.2
남해,km001,여수 신월,여수 신월(km001),2021-07-13,25.7
남해,km001,여수 신월,여수 신월(km001),2021-07-14,25.9
남해,km001,여수 신월,여수 신월(km001),2021-07-15,26.0
남해,km001,여수 신월,여수 신월(km001),2021-07-16,25.8
남해,km001,여수 신월,여수 신월(km001),2021-07-17,25.4
남해,km001,여수 신월,여수 신월(km001),2021-07-18,25.7
남해,km001,여수 신월,여수 신월(km001),2021-07-19,25.9
남해,km001,여수 신월,여수 신월(km001),2021-07-20,26.0
남해,km001,여수 신월,여수 신월(km001),2021-07-21,26.4
남해,km001,여수 신월,여수 신월(km001),2021-07-22,26.5
남해,km001,여수 신월,여수 신월(km001),2021-07-23,26.6
남해,km001,여수 신월,여수 신월(km001),2021-07-24,26.7
남해,km001,여수 신월,여수 신월(km001),2021-07-25,26.8
남해,km001,여수 신월,여수 신월(km001),2021-07-26,27.1
남해,km001,여수 신월,여수 신월(km001),2021-07-27,27.3
남해,km001,여수 신월,여수 신월(km001),2021-07-28,27.7
남해,km001,여수 신월,여수 신월(km001),2021-07-29,28.3
남해,km001,여수 신월,여수 신월(km001),2021-07-30,28.7
남해,km001,여수 신월,여수 신월(km001),2021-07-31,29.0
남해,km001,여수 신월,여수 신월(km001),2021-08-01,29.5
남해,km001,여수 신월,여수 신월(km001),2021-08-02,29.7
남해,km001,여수 신월,여수 신월(km001),2021-08-03,29.8
남해,km001,여수 신월,여수 신월(km001),2021-08-04,30.3
남해,km001,여수 신월,여수 신월(km001),2021-08-05,30.7
남해,km001,여수 신월,여수 신월(km001),2021-08-06,30.9
남해,km001,여수 신월,여수 신월(km001),2021-08-07,30.8
남해,km001,여수 신월,여수 신월(km001),2021-08-08,29.9
남해,km001,여수 신월,여수 신월(km001),2021-08-09,29.1
남해,km001,여수 신월,여수 신월(km001),2021-08-10,29.0
남해,km001,여수 신월,여수 신월(km001),2021-08-11,28.7
남해,km001,여수 신월,여수 신월(km001),2021-08-12,28.5
남해,km001,여수 신월,여수 신월(km001),2021-08-13,28.1
남해,km001,여수 신월,여수 신월(km001),2021-08-14,27.5
남해,km001,여수 신월,여수 신월(km001),2021-08-15,27.2
남해,km001,여수 신월,여수 신월(km001),2021-08-16,27.0
남해,km001,여수 신월,여수 신월(km001),2021-08-17,27.1
남해,km001,여수 신월,여수 신월(km001),2021-08-18,27.5
남해,km001,여수 신월,여수 신월(km001),2021-08-19,27.5
남해,km001,여수 신월,여수 신월(km001),2021-08-20,27.6
남해,km001,여수 신월,여수 신월(km001),2021-08-21,27.3
남해,km001,여수 신월,여수 신월(km001),2021-08-22,26.9
남해,km001,여수 신월,여수 신월(km001),2021-08-23,27.0
남해,km001,여수 신월,여수 신월(km001),2021-08-24,26.9
남해,km001,여수 신월,여수 신월(km001),2021-08-25,26.8
남해,km001,여수 신월,여수 신월(km001),2021-08-26,26.8
남해,km001,여수 신월,여수 신월(km001),2021-08-27,27.2
남해,km001,여수 신월,여수 신월(km001),2021-08-28,27.5
남해,km001,여수 신월,여수 신월(km001),2021-08-29,27.6
남해,km001,여수 신월,여수 신월(km001),2021-08-30,28.1
남해,km001,여수 신월,여수 신월(km001),2021-08-31,28.4
남해,km001,여수 신월,여수 신월(km001),2021-09-01,28.2
남해,km001,여수 신월,여수 신월(km001),2021-09-02,27.7
남해,km001,여수 신월,여수 신월(km001),2021-09-03,27.2
남해,km001,여수 신월,여수 신월(km001),2021-09-04,26.9
남해,km001,여수 신월,여수 신월(km001),2021-09-05,26.1
남해,km001,여수 신월,여수 신월(km001),2021-09-06,25.5
남해,km001,여수 신월,여수 신월(km001),2021-09-07,25.2
남해,km001,여수 신월,여수 신월(km001),2021-09-08,25.1
남해,km001,여수 신월,여수 신월(km001),2021-09-09,25.1
남해,km001,여수 신월,여수 신월(km001),2021-09-10,25.1
남해,km001,여수 신월,여수 신월(km001),2021-09-11,25.2
남해,km001,여수 신월,여수 신월(km001),2021-09-12,25.3
남해,km001,여수 신월,여수 신월(km001),2021-09-13,25.0
남해,km001,여수 신월,여수 신월(km001),2021-09-14,24.4
남해,km001,여수 신월,여수 신월(km001),2021-09-15,24.1
남해,km001,여수 신월,여수 신월(km001),2021-09-16,23.8
남해,km001,여수 신월,여수 신월(km001),2021-09-17,23.5
남해,km001,여수 신월,여수 신월(km001),2021-09-18,23.6
남해,km001,여수 신월,여수 신월(km001),2021-09-19,24.0
남해,km001,여수 신월,여수 신월(km001),2021-09-20,23.9
남해,km001,여수 신월,여수 신월(km001),2021-09-21,24.1
남해,km001,여수 신월,여수 신월(km001),2021-09-22,24.2
남해,km001,여수 신월,여수 신월(km001),2021-09-23,24.2
남해,km001,여수 신월,여수 신월(km001),2021-09-24,24.2
남해,km001,여수 신월,여수 신월(km001),2021-09-25,24.0
남해,km001,여수 신월,여수 신월(km001),2021-09-26,23.7
남해,km001,여수 신월,여수 신월(km001),2021-09-27,23.7
남해,km001,여수 신월,여수 신월(km001),2021-09-28,23.5
남해,km001,여수 신월,여수 신월(km001),2021-09-29,23.6
남해,km001,여수 신월,여수 신월(km001),2021-09-30,23.7
남해,km001,여수 신월,여수 신월(km001),2021-10-01,23.9
남해,km001,여수 신월,여수 신월(km001),2021-10-02,24.2
남해,km001,여수 신월,여수 신월(km001),2021-10-03,24.5
남해,km001,여수 신월,여수 신월(km001),2021-10-04,24.7
남해,km001,여수 신월,여수 신월(km001),2021-10-05,24.9
남해,km001,여수 신월,여수 신월(km001),2021-10-06,25.0
남해,km001,여수 신월,여수 신월(km001),2021-10-07,25.0
남해,km001,여수 신월,여수 신월(km001),2021-10-08,25.0
남해,km001,여수 신월,여수 신월(km001),2021-10-09,24.8
남해,km001,여수 신월,여수 신월(km001),2021-10-10,24.8
남해,km001,여수 신월,여수 신월(km001),2021-10-11,24.7
남해,km001,여수 신월,여수 신월(km001),2021-10-12,24.0
남해,km001,여수 신월,여수 신월(km001),2021-10-13,23.5
남해,km001,여수 신월,여수 신월(km001),2021-10-14,23.5
남해,km001,여수 신월,여수 신월(km001),2021-10-15,23.4
남해,km001,여수 신월,여수 신월(km001),2021-10-16,23.1
남해,km001,여수 신월,여수 신월(km001),2021-10-17,21.4
남해,km001,여수 신월,여수 신월(km001),2021-10-18,20.6
남해,km001,여수 신월,여수 신월(km001),2021-10-19,20.2
남해,km001,여수 신월,여수 신월(km001),2021-10-20,19.5
남해,km001,여수 신월,여수 신월(km001),2021-10-21,19.3
남해,km001,여수 신월,여수 신월(km001),2021-10-22,18.9
남해,km001,여수 신월,여수 신월(km001),2021-10-23,18.5
남해,km001,여수 신월,여수 신월(km001),2021-10-24,18.5
남해,km001,여수 신월,여수 신월(km001),2021-10-25,18.6
남해,km001,여수 신월,여수 신월(km001),2021-10-26,18.6
남해,km001,여수 신월,여수 신월(km001),2021-10-27,18.6
남해,km001,여수 신월,여수 신월(km001),2021-10-28,18.4
남해,km001,여수 신월,여수 신월(km001),2021-10-29,18.3
남해,km001,여수 신월,여수 신월(km001),2021-10-30,18.2
남해,km001,여수 신월,여수 신월(km001),2021-10-31,18.2
남해,km001,여수 신월,여수 신월(km001),2021-11-01,18.1
남해,km001,여수 신월,여수 신월(km001),2021-11-02,17.9
남해,km001,여수 신월,여수 신월(km001),2021-11-03,17.7
남해,km001,여수 신월,여수 신월(km001),2021-11-04,17.6
남해,km001,여수 신월,여수 신월(km001),2021-11-05,17.7
남해,km001,여수 신월,여수 신월(km001),2021-11-06,17.6
남해,km001,여수 신월,여수 신월(km001),2021-11-07,17.5
남해,km001,여수 신월,여수 신월(km001),2021-11-08,17.3
남해,km001,여수 신월,여수 신월(km001),2021-11-09,16.6
남해,km001,여수 신월,여수 신월(km001),2021-11-10,15.8
남해,km001,여수 신월,여수 신월(km001),2021-11-11,15.3
남해,km001,여수 신월,여수 신월(km001),2021-11-12,14.9
남해,km001,여수 신월,여수 신월(km001),2021-11-13,14.6
남해,km001,여수 신월,여수 신월(km001),2021-11-14,14.6
남해,km001,여수 신월,여수 신월(km001),2021-11-15,14.6
남해,km001,여수 신월,여수 신월(km001),2021-11-16,14.6
남해,km001,여수 신월,여수 신월(km001),2021-11-17,14.5
남해,km001,여수 신월,여수 신월(km001),2021-11-18,14.5
남해,km001,여수 신월,여수 신월(km001),2021-11-19,14.6
남해,km001,여수 신월,여수 신월(km001),2021-11-20,14.8
남해,km001,여수 신월,여수 신월(km001),2021-11-21,14.9
남해,km001,여수 신월,여수 신월(km001),2021-11-22,14.7
남해,km001,여수 신월,여수 신월(km001),2021-11-23,13.8
남해,km001,여수 신월,여수 신월(km001),2021-11-24,13.2
남해,km001,여수 신월,여수 신월(km001),2021-11-25,12.9
남해,km001,여수 신월,여수 신월(km001),2021-11-26,12.9
남해,km001,여수 신월,여수 신월(km001),2021-11-27,12.6
남해,km001,여수 신월,여수 신월(km001),2021-11-28,12.4
남해,km001,여수 신월,여수 신월(km001),2021-11-29,12.3
남해,km001,여수 신월,여수 신월(km001),2021-11-30,12.4
남해,km001,여수 신월,여수 신월(km001),2021-12-01,11.8
남해,km001,여수 신월,여수 신월(km001),2021-12-02,10.8
남해,km001,여수 신월,여수 신월(km001),2021-12-03,10.8
남해,km001,여수 신월,여수 신월(km001),2021-12-04,10.8
남해,km001,여수 신월,여수 신월(km001),2021-12-05,10.7
남해,km001,여수 신월,여수 신월(km001),2021-12-06,10.9
남해,km001,여수 신월,여수 신월(km001),2021-12-07,11.3
남해,km001,여수 신월,여수 신월(km001),2021-12-08,11.3
남해,km001,여수 신월,여수 신월(km001),2021-12-09,11.3
남해,km001,여수 신월,여수 신월(km001),2021-12-10,11.3
남해,km001,여수 신월,여수 신월(km001),2021-12-11,11.3
남해,km001,여수 신월,여수 신월(km001),2021-12-12,11.4
남해,km001,여수 신월,여수 신월(km001),2021-12-13,10.4
남해,km001,여수 신월,여수 신월(km001),2021-12-14,9.6
남해,km001,여수 신월,여수 신월(km001),2021-12-15,9.4
남해,km001,여수 신월,여수 신월(km001),2021-12-16,9.7
남해,km001,여수 신월,여수 신월(km001),2021-12-17,9.5
남해,km001,여수 신월,여수 신월(km001),2021-12-18,8.5
남해,km001,여수 신월,여수 신월(km001),2021-12-19,8.2
남해,km001,여수 신월,여수 신월(km001),2021-12-20,8.4
남해,km001,여수 신월,여수 신월(km001),2021-12-21,8.6
남해,km001,여수 신월,여수 신월(km001),2021-12-22,8.8
남해,km001,여수 신월,여수 신월(km001),2021-12-23,8.9
남해,km001,여수 신월,여수 신월(km001),2021-12-24,9.1
남해,km001,여수 신월,여수 신월(km001),2021-12-25,8.5
남해,km001,여수 신월,여수 신월(km001),2021-12-26,7.1
남해,km001,여수 신월,여수 신월(km001),2021-12-27,6.6
남해,km001,여수 신월,여수 신월(km001),2021-12-28,7.2
남해,km001,여수 신월,여수 신월(km001),2021-12-29,7.5
남해,km001,여수 신월,여수 신월(km001),2021-12-30,7.7
남해,km001,여수 신월,여수 신월(km001),2021-12-31,6.8
남해,km001,여수 신월,여수 신월(km001),2022-01-01,6.0
