obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,km001,여수 신월,여수 신월(km001),2024-03-23,11.0
남해,km001,여수 신월,여수 신월(km001),2024-03-24,11.6
남해,km001,여수 신월,여수 신월(km001),2024-03-25,11.5
남해,km001,여수 신월,여수 신월(km001),2024-03-26,11.4
남해,km001,여수 신월,여수 신월(km001),2024-03-27,11.6
남해,km001,여수 신월,여수 신월(km001),2024-03-28,11.8
남해,km001,여수 신월,여수 신월(km001),2024-03-29,12.0
남해,km001,여수 신월,여수 신월(km001),2024-03-30,12.2
남해,km001,여수 신월,여수 신월(km001),2024-03-31,12.4
남해,km001,여수 신월,여수 신월(km001),2024-04-01,12.6
남해,km001,여수 신월,여수 신월(km001),2024-04-02,12.9
남해,km001,여수 신월,여수 신월(km001),2024-04-03,13.0
남해,km001,여수 신월,여수 신월(km001),2024-04-04,13.1
남해,km001,여수 신월,여수 신월(km001),2024-04-05,13.2
남해,km001,여수 신월,여수 신월(km001),2024-04-06,13.5
남해,km001,여수 신월,여수 신월(km001),2024-04-07,13.6
남해,km001,여수 신월,여수 신월(km001),2024-04-08,14.0
남해,km001,여수 신월,여수 신월(km001),2024-04-09,14.0
남해,km001,여수 신월,여수 신월(km001),2024-04-10,14.0
남해,km001,여수 신월,여수 신월(km001),2024-04-11,14.2
남해,km001,여수 신월,여수 신월(km001),2024-04-12,14.2
남해,km001,여수 신월,여수 신월(km001),2024-04-13,14.6
남해,km001,여수 신월,여수 신월(km001),2024-04-14,15.1
남해,km001,여수 신월,여수 신월(km001),2024-04-15,15.2
남해,km001,여수 신월,여수 신월(km001),2024-04-16,15.4
남해,km001,여수 신월,여수 신월(km001),2024-04-17,15.9
남해,km001,여수 신월,여수 신월(km001),2024-04-18,16.2
남해,km001,여수 신월,여수 신월(km001),2024-04-19,16.8
남해,km001,여수 신월,여수 신월(km001),2024-04-20,16.7
남해,km001,여수 신월,여수 신월(km001),2024-04-21,16.2
남해,km001,여수 신월,여수 신월(km001),2024-04-22,16.0
남해,km001,여수 신월,여수 신월(km001),2024-04-23,15.9
남해,km001,여수 신월,여수 신월(km001),2024-04-24,16.2
남해,km001,여수 신월,여수 신월(km001),2024-04-25,16.5
남해,km001,여수 신월,여수 신월(km001),2024-04-26,16.8
남해,km001,여수 신월,여수 신월(km001),2024-04-27,17.0
남해,km001,여수 신월,여수 신월(km001),2024-04-28,17.4
남해,km001,여수 신월,여수 신월(km001),2024-04-29,17.4
남해,km001,여수 신월,여수 신월(km001),2024-04-30,17.2
남해,km001,여수 신월,여수 신월(km001),2024-05-01,17.3
남해,km001,여수 신월,여수 신월(km001),2024-05-02,17.2
남해,km001,여수 신월,여수 신월(km001),2024-05-03,17.6
남해,km001,여수 신월,여수 신월(km001),2024-05-04,18.0
남해,km001,여수 신월,여수 신월(km001),2024-05-05,18.1
남해,km001,여수 신월,여수 신월(km001),2024-05-06,18.3
남해,km001,여수 신월,여수 신월(km001),2024-05-07,18.3
남해,km001,여수 신월,여수 신월(km001),2024-05-08,18.0
남해,km001,여수 신월,여수 신월(km001),2024-05-09,18.0
남해,km001,여수 신월,여수 신월(km001),2024-05-10,18.1
남해,km001,여수 신월,여수 신월(km001),2024-05-11,18.5
남해,km001,여수 신월,여수 신월(km001),2024-05-12,18.6
남해,km001,여수 신월,여수 신월(km001),2024-05-13,18.5
남해,km001,여수 신월,여수 신월(km001),2024-05-14,18.9
남해,km001,여수 신월,여수 신월(km001),2024-05-15,19.4
남해,km001,여수 신월,여수 신월(km001),2024-05-16,18.9
남해,km001,여수 신월,여수 신월(km001),2024-05-17,19.0
남해,km001,여수 신월,여수 신월(km001),2024-05-18,19.2
남해,km001,여수 신월,여수 신월(km001),2024-05-19,19.8
남해,km001,여수 신월,여수 신월(km001),2024-05-20,20.2
남해,km001,여수 신월,여수 신월(km001),2024-05-21,20.4
남해,km001,여수 신월,여수 신월(km001),2024-05-22,20.4
남해,km001,여수 신월,여수 신월(km001),2024-05-23,20.5
남해,km001,여수 신월,여수 신월(km001),2024-05-24,20.8
남해,km001,여수 신월,여수 신월(km001),2024-05-25,20.9
남해,km001,여수 신월,여수 신월(km001),2024-05-26,20.7
남해,km001,여수 신월,여수 신월(km001),2024-05-27,20.5
남해,km001,여수 신월,여수 신월(km001),2024-05-28,20.5
남해,km001,여수 신월,여수 신월(km001),2024-05-29,20.8
남해,km001,여수 신월,여수 신월(km001),2024-05-30,21.0
남해,km001,여수 신월,여수 신월(km001),2024-05-31,21.2
남해,km001,여수 신월,여수 신월(km001),2024-06-01,21.4
남해,km001,여수 신월,여수 신월(km001),2024-06-02,21.3
남해,km001,여수 신월,여수 신월(km001),2024-06-03,21.6
남해,km001,여수 신월,여수 신월(km001),2024-06-04,21.9
남해,km001,여수 신월,여수 신월(km001),2024-06-05,21.9
남해,km001,여수 신월,여수 신월(km001),2024-06-06,21.7
남해,km001,여수 신월,여수 신월(km001),2024-06-07,21.4
남해,km001,여수 신월,여수 신월(km001),2024-06-08,21.4
남해,km001,여수 신월,여수 신월(km001),2024-06-09,21.4
남해,km001,여수 신월,여수 신월(km001),2024-06-10,21.7
남해,km001,여수 신월,여수 신월(km001),2024-06-11,22.2
남해,km001,여수 신월,여수 신월(km001),2024-06-12,22.5
남해,km001,여수 신월,여수 신월(km001),2024-06-13,22.8
남해,km001,여수 신월,여수 신월(km001),2024-06-14,23.3
남해,km001,여수 신월,여수 신월(km001),2024-06-15,23.9
남해,km001,여수 신월,여수 신월(km001),2024-06-16,24.6
남해,km001,여수 신월,여수 신월(km001),2024-06-17,24.0
남해,km001,여수 신월,여수 신월(km001),2024-06-18,23.8
남해,km001,여수 신월,여수 신월(km001),2024-06-19,23.7
남해,km001,여수 신월,여수 신월(km001),2024-06-20,23.7
남해,km001,여수 신월,여수 신월(km001),2024-06-21,23.4
남해,km001,여수 신월,여수 신월(km001),2024-06-22,23.5
남해,km001,여수 신월,여수 신월(km001),2024-06-23,23.3
남해,km001,여수 신월,여수 신월(km001),2024-06-24,23.7
남해,km001,여수 신월,여수 신월(km001),2024-06-25,23.3
남해,km001,여수 신월,여수 신월(km001),2024-06-26,22.8
남해,km001,여수 신월,여수 신월(km001),2024-06-27,22.5
남해,km001,여수 신월,여수 신월(km001),2024-06-28,22.2
남해,km001,여수 신월,여수 신월(km001),2024-06-29,22.5
남해,km001,여수 신월,여수 신월(km001),2024-06-30,22.9
남해,km001,여수 신월,여수 신월(km001),2024-07-01,23.2
남해,km001,여수 신월,여수 신월(km001),2024-07-02,23.6
남해,km001,여수 신월,여수 신월(km001),2024-07-03,23.9
남해,km001,여수 신월,여수 신월(km001),2024-07-04,24.2
남해,km001,여수 신월,여수 신월(km001),2024-07-05,24.5
남해,km001,여수 신월,여수 신월(km001),2024-07-06,24.6
남해,km001,여수 신월,여수 신월(km001),2024-07-07,24.8
남해,km001,여수 신월,여수 신월(km001),2024-07-08,24.4
남해,km001,여수 신월,여수 신월(km001),2024-07-09,23.9
남해,km001,여수 신월,여수 신월(km001),2024-07-10,23.9
남해,km001,여수 신월,여수 신월(km001),2024-07-11,23.7
남해,km001,여수 신월,여수 신월(km001),2024-07-12,23.3
남해,km001,여수 신월,여수 신월(km001),2024-07-13,23.3
남해,km001,여수 신월,여수 신월(km001),2024-07-14,22.7
남해,km001,여수 신월,여수 신월(km001),2024-07-15,22.5
남해,km001,여수 신월,여수 신월(km001),2024-07-16,23.0
남해,km001,여수 신월,여수 신월(km001),2024-07-17,23.5
남해,km001,여수 신월,여수 신월(km001),2024-07-18,24.1
남해,km001,여수 신월,여수 신월(km001),2024-07-19,23.9
남해,km001,여수 신월,여수 신월(km001),2024-07-20,23.4
남해,km001,여수 신월,여수 신월(km001),2024-07-21,23.4
남해,km001,여수 신월,여수 신월(km001),2024-07-22,23.5
남해,km001,여수 신월,여수 신월(km001),2024-07-23,23.7
남해,km001,여수 신월,여수 신월(km001),2024-07-24,23.6
남해,km001,여수 신월,여수 신월(km001),2024-07-25,23.4
남해,km001,여수 신월,여수 신월(km001),2024-07-26,23.7
남해,km001,여수 신월,여수 신월(km001),2024-07-27,24.2
남해,km001,여수 신월,여수 신월(km001),2024-07-28,24.2
남해,km001,여수 신월,여수 신월(km001),2024-07-29,24.6
남해,km001,여수 신월,여수 신월(km001),2024-07-30,24.9
남해,km001,여수 신월,여수 신월(km001),2024-07-31,24.7
남해,km001,여수 신월,여수 신월(km001),2024-08-01,24.4
남해,km001,여수 신월,여수 신월(km001),2024-08-02,24.3
남해,km001,여수 신월,여수 신월(km001),2024-08-03,24.2
남해,km001,여수 신월,여수 신월(km001),2024-08-04,24.0
남해,km001,여수 신월,여수 신월(km001),2024-08-05,24.1
남해,km001,여수 신월,여수 신월(km001),2024-08-06,24.4
남해,km001,여수 신월,여수 신월(km001),2024-08-07,24.9
남해,km001,여수 신월,여수 신월(km001),2024-08-08,25.2
남해,km001,여수 신월,여수 신월(km001),2024-08-09,25.0
남해,km001,여수 신월,여수 신월(km001),2024-08-10,25.1
남해,km001,여수 신월,여수 신월(km001),2024-08-11,24.9
남해,km001,여수 신월,여수 신월(km001),2024-08-12,24.7
남해,km001,여수 신월,여수 신월(km001),2024-08-13,24.7
남해,km001,여수 신월,여수 신월(km001),2024-08-14,24.8
남해,km001,여수 신월,여수 신월(km001),2024-08-15,26.1
남해,km001,여수 신월,여수 신월(km001),2024-08-16,27.1
남해,km001,여수 신월,여수 신월(km001),2024-08-17,28.2
남해,km001,여수 신월,여수 신월(km001),2024-08-18,28.3
남해,km001,여수 신월,여수 신월(km001),2024-08-19,28.4
남해,km001,여수 신월,여수 신월(km001),2024-08-20,28.4
남해,km001,여수 신월,여수 신월(km001),2024-08-21,28.6
남해,km001,여수 신월,여수 신월(km001),2024-08-22,29.0
남해,km001,여수 신월,여수 신월(km001),2024-08-23,29.0
남해,km001,여수 신월,여수 신월(km001),2024-08-24,29.2
남해,km001,여수 신월,여수 신월(km001),2024-08-25,29.3
남해,km001,여수 신월,여수 신월(km001),2024-08-26,29.3
남해,km001,여수 신월,여수 신월(km001),2024-08-27,29.2
남해,km001,여수 신월,여수 신월(km001),2024-08-28,29.0
남해,km001,여수 신월,여수 신월(km001),2024-08-29,28.8
남해,km001,여수 신월,여수 신월(km001),2024-08-30,28.4
남해,km001,여수 신월,여수 신월(km001),2024-08-31,28.5
남해,km001,여수 신월,여수 신월(km001),2024-09-01,28.9
남해,km001,여수 신월,여수 신월(km001),2024-09-02,28.9
남해,km001,여수 신월,여수 신월(km001),2024-09-03,28.7
남해,km001,여수 신월,여수 신월(km001),2024-09-04,28.4
남해,km001,여수 신월,여수 신월(km001),2024-09-05,28.5
남해,km001,여수 신월,여수 신월(km001),2024-09-06,28.6
남해,km001,여수 신월,여수 신월(km001),2024-09-07,28.7
남해,km001,여수 신월,여수 신월(km001),2024-09-08,28.7
남해,km001,여수 신월,여수 신월(km001),2024-09-09,28.9
남해,km001,여수 신월,여수 신월(km001),2024-09-10,28.9
남해,km001,여수 신월,여수 신월(km001),2024-09-11,29.1
남해,km001,여수 신월,여수 신월(km001),2024-09-12,29.3
남해,km001,여수 신월,여수 신월(km001),2024-09-13,29.5
남해,km001,여수 신월,여수 신월(km001),2024-09-14,29.7
남해,km001,여수 신월,여수 신월(km001),2024-09-15,30.0
남해,km001,여수 신월,여수 신월(km001),2024-09-16,29.8
남해,km001,여수 신월,여수 신월(km001),2024-09-17,29.8
남해,km001,여수 신월,여수 신월(km001),2024-09-18,30.0
남해,km001,여수 신월,여수 신월(km001),2024-09-19,30.0
남해,km001,여수 신월,여수 신월(km001),2024-09-20,29.8
남해,km001,여수 신월,여수 신월(km001),2024-09-21,29.2
남해,km001,여수 신월,여수 신월(km001),2024-09-22,28.3
남해,km001,여수 신월,여수 신월(km001),2024-09-23,27.5
남해,km001,여수 신월,여수 신월(km001),2024-09-24,26.8
남해,km001,여수 신월,여수 신월(km001),2024-09-25,26.7
남해,km001,여수 신월,여수 신월(km001),2024-09-26,26.9
남해,km001,여수 신월,여수 신월(km001),2024-09-27,26.9
남해,km001,여수 신월,여수 신월(km001),2024-09-28,26.9
남해,km001,여수 신월,여수 신월(km001),2024-09-29,26.6
남해,km001,여수 신월,여수 신월(km001),2024-09-30,26.4
남해,km001,여수 신월,여수 신월(km001),2024-10-01,26.3
남해,km001,여수 신월,여수 신월(km001),2024-10-02,25.5
남해,km001,여수 신월,여수 신월(km001),2024-10-03,24.6
남해,km001,여수 신월,여수 신월(km001),2024-10-04,23.9
남해,km001,여수 신월,여수 신월(km001),2024-10-05,23.8
남해,km001,여수 신월,여수 신월(km001),2024-10-06,23.6
남해,km001,여수 신월,여수 신월(km001),2024-10-07,23.1
남해,km001,여수 신월,여수 신월(km001),2024-10-08,22.8
남해,km001,여수 신월,여수 신월(km001),2024-10-09,22.8
남해,km001,여수 신월,여수 신월(km001),2024-10-10,22.6
남해,km001,여수 신월,여수 신월(km001),2024-10-11,22.6
남해,km001,여수 신월,여수 신월(km001),2024-10-12,22.7
남해,km001,여수 신월,여수 신월(km001),2024-10-13,22.9
남해,km001,여수 신월,여수 신월(km001),2024-10-14,22.8
남해,km001,여수 신월,여수 신월(km001),2024-10-15,22.8
남해,km001,여수 신월,여수 신월(km001),2024-10-16,23.0
남해,km001,여수 신월,여수 신월(km001),2024-10-17,23.0
남해,km001,여수 신월,여수 신월(km001),2024-10-18,22.8
남해,km001,여수 신월,여수 신월(km001),2024-10-19,23.0
남해,km001,여수 신월,여수 신월(km001),2024-10-20,22.2
남해,km001,여수 신월,여수 신월(km001),2024-10-21,21.4
남해,km001,여수 신월,여수 신월(km001),2024-10-22,21.2
남해,km001,여수 신월,여수 신월(km001),2024-10-23,21.0
남해,km001,여수 신월,여수 신월(km001),2024-10-24,20.4
남해,km001,여수 신월,여수 신월(km001),2024-10-25,20.2
남해,km001,여수 신월,여수 신월(km001),2024-10-26,20.1
남해,km001,여수 신월,여수 신월(km001),2024-10-27,20.4
남해,km001,여수 신월,여수 신월(km001),2024-10-28,20.4
남해,km001,여수 신월,여수 신월(km001),2024-10-29,20.2
남해,km001,여수 신월,여수 신월(km001),2024-10-30,20.1
남해,km001,여수 신월,여수 신월(km001),2024-10-31,20.0
남해,km001,여수 신월,여수 신월(km001),2024-11-01,19.8
남해,km001,여수 신월,여수 신월(km001),2024-11-02,19.5
남해,km001,여수 신월,여수 신월(km001),2024-11-03,19.6
남해,km001,여수 신월,여수 신월(km001),2024-11-04,19.6
남해,km001,여수 신월,여수 신월(km001),2024-11-05,19.1
남해,km001,여수 신월,여수 신월(km001),2024-11-06,18.0
남해,km001,여수 신월,여수 신월(km001),2024-11-07,17.4
남해,km001,여수 신월,여수 신월(km001),2024-11-08,17.5
남해,km001,여수 신월,여수 신월(km001),2024-11-09,17.8
남해,km001,여수 신월,여수 신월(km001),2024-11-10,17.9
남해,km001,여수 신월,여수 신월(km001),2024-11-11,17.8
남해,km001,여수 신월,여수 신월(km001),2024-11-12,18.0
남해,km001,여수 신월,여수 신월(km001),2024-11-13,18.0
남해,km001,여수 신월,여수 신월(km001),2024-11-14,18.0
남해,km001,여수 신월,여수 신월(km001),2024-11-15,18.1
남해,km001,여수 신월,여수 신월(km001),2024-11-16,18.1
남해,km001,여수 신월,여수 신월(km001),2024-11-17,18.1
남해,km001,여수 신월,여수 신월(km001),2024-11-18,16.9
남해,km001,여수 신월,여수 신월(km001),2024-11-19,16.0
남해,km001,여수 신월,여수 신월(km001),2024-11-20,15.8
남해,km001,여수 신월,여수 신월(km001),2024-11-21,15.6
남해,km001,여수 신월,여수 신월(km001),2024-11-22,15.5
남해,km001,여수 신월,여수 신월(km001),2024-11-23,15.0
남해,km001,여수 신월,여수 신월(km001),2024-11-24,14.8
남해,km001,여수 신월,여수 신월(km001),2024-11-25,14.8
남해,km001,여수 신월,여수 신월(km001),2024-11-26,14.6
남해,km001,여수 신월,여수 신월(km001),2024-11-27,13.8
남해,km001,여수 신월,여수 신월(km001),2024-11-28,12.9
남해,km001,여수 신월,여수 신월(km001),2024-11-29,12.5
남해,km001,여수 신월,여수 신월(km001),2024-11-30,12.3
남해,km001,여수 신월,여수 신월(km001),2024-12-01,12.2
남해,km001,여수 신월,여수 신월(km001),2024-12-02,12.4
남해,km001,여수 신월,여수 신월(km001),2024-12-03,12.5
남해,km001,여수 신월,여수 신월(km001),2024-12-04,12.1
남해,km001,여수 신월,여수 신월(km001),2024-12-05,11.9
남해,km001,여수 신월,여수 신월(km001),2024-12-06,11.7
남해,km001,여수 신월,여수 신월(km001),2024-12-07,11.4
남해,km001,여수 신월,여수 신월(km001),2024-12-08,10.8
남해,km001,여수 신월,여수 신월(km001),2024-12-09,10.1
남해,km001,여수 신월,여수 신월(km001),2024-12-10,9.9
남해,km001,여수 신월,여수 신월(km001),2024-12-11,9.8
남해,km001,여수 신월,여수 신월(km001),2024-12-12,9.7
남해,km001,여수 신월,여수 신월(km001),2024-12-13,9.4
남해,km001,여수 신월,여수 신월(km001),2024-12-14,9.1
남해,km001,여수 신월,여수 신월(km001),2024-12-15,8.8
남해,km001,여수 신월,여수 신월(km001),2024-12-16,8.9
남해,km001,여수 신월,여수 신월(km001),2024-12-17,9.0
남해,km001,여수 신월,여수 신월(km001),2024-12-18,9.0
남해,km001,여수 신월,여수 신월(km001),2024-12-19,8.4
남해,km001,여수 신월,여수 신월(km001),2024-12-20,8.2
남해,km001,여수 신월,여수 신월(km001),2024-12-21,8.2
남해,km001,여수 신월,여수 신월(km001),2024-12-22,7.8
남해,km001,여수 신월,여수 신월(km001),2024-12-23,7.2
남해,km001,여수 신월,여수 신월(km001),2024-12-24,7.0
남해,km001,여수 신월,여수 신월(km001),2024-12-25,6.8
남해,km001,여수 신월,여수 신월(km001),2024-12-26,6.9
남해,km001,여수 신월,여수 신월(km001),2024-12-27,7.0
남해,km001,여수 신월,여수 신월(km001),2024-12-28,6.7
남해,km001,여수 신월,여수 신월(km001),2024-12-29,6.8
남해,km001,여수 신월,여수 신월(km001),2024-12-30,7.0
남해,km001,여수 신월,여수 신월(km001),2024-12-31,7.0
남해,km001,여수 신월,여수 신월(km001),2025-01-01,7.2
