obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemS
남해,km001,여수 신월,여수 신월(km001),2023-02-25,8.0
남해,km001,여수 신월,여수 신월(km001),2023-02-26,7.5
남해,km001,여수 신월,여수 신월(km001),2023-02-27,7.6
남해,km001,여수 신월,여수 신월(km001),2023-02-28,7.9
남해,km001,여수 신월,여수 신월(km001),2023-03-01,8.3
남해,km001,여수 신월,여수 신월(km001),2023-03-02,7.7
남해,km001,여수 신월,여수 신월(km001),2023-03-03,7.5
남해,km001,여수 신월,여수 신월(km001),2023-03-04,7.7
남해,km001,여수 신월,여수 신월(km001),2023-03-05,8.2
남해,km001,여수 신월,여수 신월(km001),2023-03-06,8.8
남해,km001,여수 신월,여수 신월(km001),2023-03-07,9.2
남해,km001,여수 신월,여수 신월(km001),2023-03-08,9.6
남해,km001,여수 신월,여수 신월(km001),2023-03-09,10.1
남해,km001,여수 신월,여수 신월(km001),2023-03-10,10.6
남해,km001,여수 신월,여수 신월(km001),2023-03-11,10.9
남해,km001,여수 신월,여수 신월(km001),2023-03-12,11.1
남해,km001,여수 신월,여수 신월(km001),2023-03-13,10.5
남해,km001,여수 신월,여수 신월(km001),2023-03-14,10.4
남해,km001,여수 신월,여수 신월(km001),2023-03-15,10.7
남해,km001,여수 신월,여수 신월(km001),2023-03-16,11.2
남해,km001,여수 신월,여수 신월(km001),2023-03-17,11.5
남해,km001,여수 신월,여수 신월(km001),2023-03-18,11.6
남해,km001,여수 신월,여수 신월(km001),2023-03-19,11.5
남해,km001,여수 신월,여수 신월(km001),2023-03-20,11.7
남해,km001,여수 신월,여수 신월(km001),2023-03-21,11.9
남해,km001,여수 신월,여수 신월(km001),2023-03-22,12.1
남해,km001,여수 신월,여수 신월(km001),2023-03-23,12.3
남해,km001,여수 신월,여수 신월(km001),2023-03-24,12.4
남해,km001,여수 신월,여수 신월(km001),2023-03-25,12.5
남해,km001,여수 신월,여수 신월(km001),2023-03-26,12.6
남해,km001,여수 신월,여수 신월(km001),2023-03-27,12.7
남해,km001,여수 신월,여수 신월(km001),2023-03-28,12.7
남해,km001,여수 신월,여수 신월(km001),2023-03-29,13.0
남해,km001,여수 신월,여수 신월(km001),2023-03-30,13.3
남해,km001,여수 신월,여수 신월(km001),2023-03-31,13.7
남해,km001,여수 신월,여수 신월(km001),2023-04-01,14.0
남해,km001,여수 신월,여수 신월(km001),2023-04-02,14.4
남해,km001,여수 신월,여수 신월(km001),2023-04-03,14.4
남해,km001,여수 신월,여수 신월(km001),2023-04-04,14.4
남해,km001,여수 신월,여수 신월(km001),2023-04-05,14.5
남해,km001,여수 신월,여수 신월(km001),2023-04-06,14.3
남해,km001,여수 신월,여수 신월(km001),2023-04-07,14.2
남해,km001,여수 신월,여수 신월(km001),2023-04-08,13.9
남해,km001,여수 신월,여수 신월(km001),2023-04-09,13.8
남해,km001,여수 신월,여수 신월(km001),2023-04-10,14.0
남해,km001,여수 신월,여수 신월(km001),2023-04-11,14.4
남해,km001,여수 신월,여수 신월(km001),2023-04-12,14.6
남해,km001,여수 신월,여수 신월(km001),2023-04-13,14.7
남해,km001,여수 신월,여수 신월(km001),2023-04-14,14.9
남해,km001,여수 신월,여수 신월(km001),2023-04-15,15.1
남해,km001,여수 신월,여수 신월(km001),2023-04-16,15.0
남해,km001,여수 신월,여수 신월(km001),2023-04-17,15.1
남해,km001,여수 신월,여수 신월(km001),2023-04-18,15.2
남해,km001,여수 신월,여수 신월(km001),2023-04-19,15.3
남해,km001,여수 신월,여수 신월(km001),2023-04-20,15.5
남해,km001,여수 신월,여수 신월(km001),2023-04-21,15.9
남해,km001,여수 신월,여수 신월(km001),2023-04-22,16.1
남해,km001,여수 신월,여수 신월(km001),2023-04-23,15.8
남해,km001,여수 신월,여수 신월(km001),2023-04-24,15.4
남해,km001,여수 신월,여수 신월(km001),2023-04-25,15.1
남해,km001,여수 신월,여수 신월(km001),2023-04-26,14.9
남해,km001,여수 신월,여수 신월(km001),2023-04-27,14.9
남해,km001,여수 신월,여수 신월(km001),2023-04-28,15.6
남해,km001,여수 신월,여수 신월(km001),2023-04-29,16.1
남해,km001,여수 신월,여수 신월(km001),2023-04-30,15.9
남해,km001,여수 신월,여수 신월(km001),2023-05-01,16.3
남해,km001,여수 신월,여수 신월(km001),2023-05-02,16.7
남해,km001,여수 신월,여수 신월(km001),2023-05-03,17.0
남해,km001,여수 신월,여수 신월(km001),2023-05-04,16.8
남해,km001,여수 신월,여수 신월(km001),2023-05-05,16.9
남해,km001,여수 신월,여수 신월(km001),2023-05-06,17.0
남해,km001,여수 신월,여수 신월(km001),2023-05-07,16.6
남해,km001,여수 신월,여수 신월(km001),2023-05-08,16.2
남해,km001,여수 신월,여수 신월(km001),2023-05-09,16.4
남해,km001,여수 신월,여수 신월(km001),2023-05-10,16.7
남해,km001,여수 신월,여수 신월(km001),2023-05-11,17.2
남해,km001,여수 신월,여수 신월(km001),2023-05-12,17.6
남해,km001,여수 신월,여수 신월(km001),2023-05-13,17.8
남해,km001,여수 신월,여수 신월(km001),2023-05-14,18.0
남해,km001,여수 신월,여수 신월(km001),2023-05-15,18.4
남해,km001,여수 신월,여수 신월(km001),2023-05-16,18.9
남해,km001,여수 신월,여수 신월(km001),2023-05-17,19.2
남해,km001,여수 신월,여수 신월(km001),2023-05-18,19.1
남해,km001,여수 신월,여수 신월(km001),2023-05-19,18.8
남해,km001,여수 신월,여수 신월(km001),2023-05-20,18.9
남해,km001,여수 신월,여수 신월(km001),2023-05-21,19.5
남해,km001,여수 신월,여수 신월(km001),2023-05-22,19.6
남해,km001,여수 신월,여수 신월(km001),2023-05-23,19.4
남해,km001,여수 신월,여수 신월(km001),2023-05-24,19.5
남해,km001,여수 신월,여수 신월(km001),2023-05-25,19.8
남해,km001,여수 신월,여수 신월(km001),2023-05-26,20.1
남해,km001,여수 신월,여수 신월(km001),2023-05-27,20.3
남해,km001,여수 신월,여수 신월(km001),2023-05-28,20.8
남해,km001,여수 신월,여수 신월(km001),2023-05-29,20.9
남해,km001,여수 신월,여수 신월(km001),2023-05-30,20.6
남해,km001,여수 신월,여수 신월(km001),2023-05-31,20.5
남해,km001,여수 신월,여수 신월(km001),2023-06-01,20.2
남해,km001,여수 신월,여수 신월(km001),2023-06-02,20.1
남해,km001,여수 신월,여수 신월(km001),2023-06-03,21.0
남해,km001,여수 신월,여수 신월(km001),2023-06-04,21.3
남해,km001,여수 신월,여수 신월(km001),2023-06-05,21.2
남해,km001,여수 신월,여수 신월(km001),2023-06-06,21.1
남해,km001,여수 신월,여수 신월(km001),2023-06-07,21.2
남해,km001,여수 신월,여수 신월(km001),2023-06-08,21.3
남해,km001,여수 신월,여수 신월(km001),2023-06-09,21.4
남해,km001,여수 신월,여수 신월(km001),2023-06-10,21.7
남해,km001,여수 신월,여수 신월(km001),2023-06-11,21.9
남해,km001,여수 신월,여수 신월(km001),2023-06-12,22.2
남해,km001,여수 신월,여수 신월(km001),2023-06-13,22.8
남해,km001,여수 신월,여수 신월(km001),2023-06-14,22.8
남해,km001,여수 신월,여수 신월(km001),2023-06-15,23.1
남해,km001,여수 신월,여수 신월(km001),2023-06-16,23.2
남해,km001,여수 신월,여수 신월(km001),2023-06-17,23.2
남해,km001,여수 신월,여수 신월(km001),2023-06-18,23.2
남해,km001,여수 신월,여수 신월(km001),2023-06-19,23.3
남해,km001,여수 신월,여수 신월(km001),2023-06-20,23.2
남해,km001,여수 신월,여수 신월(km001),2023-06-21,22.8
남해,km001,여수 신월,여수 신월(km001),2023-06-22,22.8
남해,km001,여수 신월,여수 신월(km001),2023-06-23,23.2
남해,km001,여수 신월,여수 신월(km001),2023-06-24,23.3
남해,km001,여수 신월,여수 신월(km001),2023-06-25,23.1
남해,km001,여수 신월,여수 신월(km001),2023-06-26,23.0
남해,km001,여수 신월,여수 신월(km001),2023-06-27,23.4
남해,km001,여수 신월,여수 신월(km001),2023-06-28,23.4
남해,km001,여수 신월,여수 신월(km001),2023-06-29,23.5
남해,km001,여수 신월,여수 신월(km001),2023-06-30,23.7
남해,km001,여수 신월,여수 신월(km001),2023-07-01,23.4
남해,km001,여수 신월,여수 신월(km001),2023-07-02,23.4
남해,km001,여수 신월,여수 신월(km001),2023-07-03,23.3
남해,km001,여수 신월,여수 신월(km001),2023-07-04,23.2
남해,km001,여수 신월,여수 신월(km001),2023-07-05,23.4
남해,km001,여수 신월,여수 신월(km001),2023-07-06,23.7
남해,km001,여수 신월,여수 신월(km001),2023-07-07,23.3
남해,km001,여수 신월,여수 신월(km001),2023-07-08,22.7
남해,km001,여수 신월,여수 신월(km001),2023-07-09,22.5
남해,km001,여수 신월,여수 신월(km001),2023-07-10,22.6
남해,km001,여수 신월,여수 신월(km001),2023-07-11,23.2
남해,km001,여수 신월,여수 신월(km001),2023-07-12,23.5
남해,km001,여수 신월,여수 신월(km001),2023-07-13,23.0
남해,km001,여수 신월,여수 신월(km001),2023-07-14,23.9
남해,km001,여수 신월,여수 신월(km001),2023-07-15,23.8
남해,km001,여수 신월,여수 신월(km001),2023-07-16,23.6
남해,km001,여수 신월,여수 신월(km001),2023-07-17,23.6
남해,km001,여수 신월,여수 신월(km001),2023-07-18,23.4
남해,km001,여수 신월,여수 신월(km001),2023-07-19,23.6
남해,km001,여수 신월,여수 신월(km001),2023-07-20,23.4
남해,km001,여수 신월,여수 신월(km001),2023-07-21,23.1
남해,km001,여수 신월,여수 신월(km001),2023-07-22,23.2
남해,km001,여수 신월,여수 신월(km001),2023-07-23,23.8
남해,km001,여수 신월,여수 신월(km001),2023-07-24,24.2
남해,km001,여수 신월,여수 신월(km001),2023-07-25,23.6
남해,km001,여수 신월,여수 신월(km001),2023-07-26,23.1
남해,km001,여수 신월,여수 신월(km001),2023-07-27,23.1
남해,km001,여수 신월,여수 신월(km001),2023-07-28,23.7
남해,km001,여수 신월,여수 신월(km001),2023-07-29,23.8
남해,km001,여수 신월,여수 신월(km001),2023-07-30,24.0
남해,km001,여수 신월,여수 신월(km001),2023-07-31,23.9
남해,km001,여수 신월,여수 신월(km001),2023-08-01,23.9
남해,km001,여수 신월,여수 신월(km001),2023-08-02,24.0
남해,km001,여수 신월,여수 신월(km001),2023-08-03,24.3
남해,km001,여수 신월,여수 신월(km001),2023-08-04,24.4
남해,km001,여수 신월,여수 신월(km001),2023-08-05,24.4
남해,km001,여수 신월,여수 신월(km001),2023-08-06,24.6
남해,km001,여수 신월,여수 신월(km001),2023-08-07,24.6
남해,km001,여수 신월,여수 신월(km001),2023-08-08,
남해,km001,여수 신월,여수 신월(km001),2023-08-09,
남해,km001,여수 신월,여수 신월(km001),2023-08-10,
남해,km001,여수 신월,여수 신월(km001),2023-08-11,
남해,km001,여수 신월,여수 신월(km001),2023-08-12,
남해,km001,여수 신월,여수 신월(km001),2023-08-13,
남해,km001,여수 신월,여수 신월(km001),2023-08-14,
남해,km001,여수 신월,여수 신월(km001),2023-08-15,
남해,km001,여수 신월,여수 신월(km001),2023-08-16,
남해,km001,여수 신월,여수 신월(km001),2023-08-17,
남해,km001,여수 신월,여수 신월(km001),2023-08-18,
남해,km001,여수 신월,여수 신월(km001),2023-08-19,
남해,km001,여수 신월,여수 신월(km001),2023-08-20,
남해,km001,여수 신월,여수 신월(km001),2023-08-21,
남해,km001,여수 신월,여수 신월(km001),2023-08-22,
남해,km001,여수 신월,여수 신월(km001),2023-08-23,
남해,km001,여수 신월,여수 신월(km001),2023-08-24,
남해,km001,여수 신월,여수 신월(km001),2023-08-25,
남해,km001,여수 신월,여수 신월(km001),2023-08-26,
남해,km001,여수 신월,여수 신월(km001),2023-08-27,
남해,km001,여수 신월,여수 신월(km001),2023-08-28,
남해,km001,여수 신월,여수 신월(km001),2023-08-29,
남해,km001,여수 신월,여수 신월(km001),2023-08-30,
남해,km001,여수 신월,여수 신월(km001),2023-08-31,
남해,km001,여수 신월,여수 신월(km001),2023-09-01,
남해,km001,여수 신월,여수 신월(km001),2023-09-02,
남해,km001,여수 신월,여수 신월(km001),2023-09-03,
남해,km001,여수 신월,여수 신월(km001),2023-09-04,
남해,km001,여수 신월,여수 신월(km001),2023-09-05,
남해,km001,여수 신월,여수 신월(km001),2023-09-06,
남해,km001,여수 신월,여수 신월(km001),2023-09-07,27.7
남해,km001,여수 신월,여수 신월(km001),2023-09-08,27.4
남해,km001,여수 신월,여수 신월(km001),2023-09-09,27.6
남해,km001,여수 신월,여수 신월(km001),2023-09-10,27.7
남해,km001,여수 신월,여수 신월(km001),2023-09-11,27.8
남해,km001,여수 신월,여수 신월(km001),2023-09-12,27.9
남해,km001,여수 신월,여수 신월(km001),2023-09-13,27.8
남해,km001,여수 신월,여수 신월(km001),2023-09-14,27.6
남해,km001,여수 신월,여수 신월(km001),2023-09-15,27.2
남해,km001,여수 신월,여수 신월(km001),2023-09-16,27.2
남해,km001,여수 신월,여수 신월(km001),2023-09-17,27.1
남해,km001,여수 신월,여수 신월(km001),2023-09-18,27.2
남해,km001,여수 신월,여수 신월(km001),2023-09-19,27.2
남해,km001,여수 신월,여수 신월(km001),2023-09-20,27.1
남해,km001,여수 신월,여수 신월(km001),2023-09-21,26.8
남해,km001,여수 신월,여수 신월(km001),2023-09-22,26.5
남해,km001,여수 신월,여수 신월(km001),2023-09-23,26.2
남해,km001,여수 신월,여수 신월(km001),2023-09-24,25.5
남해,km001,여수 신월,여수 신월(km001),2023-09-25,25.3
남해,km001,여수 신월,여수 신월(km001),2023-09-26,25.5
남해,km001,여수 신월,여수 신월(km001),2023-09-27,25.6
남해,km001,여수 신월,여수 신월(km001),2023-09-28,25.8
남해,km001,여수 신월,여수 신월(km001),2023-09-29,25.8
남해,km001,여수 신월,여수 신월(km001),2023-09-30,25.6
남해,km001,여수 신월,여수 신월(km001),2023-10-01,25.1
남해,km001,여수 신월,여수 신월(km001),2023-10-02,24.6
남해,km001,여수 신월,여수 신월(km001),2023-10-03,24.1
남해,km001,여수 신월,여수 신월(km001),2023-10-04,23.7
남해,km001,여수 신월,여수 신월(km001),2023-10-05,23.2
남해,km001,여수 신월,여수 신월(km001),2023-10-06,22.5
남해,km001,여수 신월,여수 신월(km001),2023-10-07,22.2
남해,km001,여수 신월,여수 신월(km001),2023-10-08,21.8
남해,km001,여수 신월,여수 신월(km001),2023-10-09,21.7
남해,km001,여수 신월,여수 신월(km001),2023-10-10,21.5
남해,km001,여수 신월,여수 신월(km001),2023-10-11,21.7
남해,km001,여수 신월,여수 신월(km001),2023-10-12,21.6
남해,km001,여수 신월,여수 신월(km001),2023-10-13,21.7
남해,km001,여수 신월,여수 신월(km001),2023-10-14,21.7
남해,km001,여수 신월,여수 신월(km001),2023-10-15,21.5
남해,km001,여수 신월,여수 신월(km001),2023-10-16,21.3
남해,km001,여수 신월,여수 신월(km001),2023-10-17,20.9
남해,km001,여수 신월,여수 신월(km001),2023-10-18,20.8
남해,km001,여수 신월,여수 신월(km001),2023-10-19,20.7
남해,km001,여수 신월,여수 신월(km001),2023-10-20,20.4
남해,km001,여수 신월,여수 신월(km001),2023-10-21,19.4
남해,km001,여수 신월,여수 신월(km001),2023-10-22,18.9
남해,km001,여수 신월,여수 신월(km001),2023-10-23,18.8
남해,km001,여수 신월,여수 신월(km001),2023-10-24,18.9
남해,km001,여수 신월,여수 신월(km001),2023-10-25,19.1
남해,km001,여수 신월,여수 신월(km001),2023-10-26,19.4
남해,km001,여수 신월,여수 신월(km001),2023-10-27,19.5
남해,km001,여수 신월,여수 신월(km001),2023-10-28,19.4
남해,km001,여수 신월,여수 신월(km001),2023-10-29,19.4
남해,km001,여수 신월,여수 신월(km001),2023-10-30,19.3
남해,km001,여수 신월,여수 신월(km001),2023-10-31,19.3
남해,km001,여수 신월,여수 신월(km001),2023-11-01,19.2
남해,km001,여수 신월,여수 신월(km001),2023-11-02,19.4
남해,km001,여수 신월,여수 신월(km001),2023-11-03,19.5
남해,km001,여수 신월,여수 신월(km001),2023-11-04,19.6
남해,km001,여수 신월,여수 신월(km001),2023-11-05,19.8
남해,km001,여수 신월,여수 신월(km001),2023-11-06,19.7
남해,km001,여수 신월,여수 신월(km001),2023-11-07,18.6
남해,km001,여수 신월,여수 신월(km001),2023-11-08,17.9
남해,km001,여수 신월,여수 신월(km001),2023-11-09,17.8
남해,km001,여수 신월,여수 신월(km001),2023-11-10,17.8
남해,km001,여수 신월,여수 신월(km001),2023-11-11,16.9
남해,km001,여수 신월,여수 신월(km001),2023-11-12,15.8
남해,km001,여수 신월,여수 신월(km001),2023-11-13,14.7
남해,km001,여수 신월,여수 신월(km001),2023-11-14,14.2
남해,km001,여수 신월,여수 신월(km001),2023-11-15,14.0
남해,km001,여수 신월,여수 신월(km001),2023-11-16,13.9
남해,km001,여수 신월,여수 신월(km001),2023-11-17,13.8
남해,km001,여수 신월,여수 신월(km001),2023-11-18,13.1
남해,km001,여수 신월,여수 신월(km001),2023-11-19,12.6
남해,km001,여수 신월,여수 신월(km001),2023-11-20,12.8
남해,km001,여수 신월,여수 신월(km001),2023-11-21,12.6
남해,km001,여수 신월,여수 신월(km001),2023-11-22,12.7
남해,km001,여수 신월,여수 신월(km001),2023-11-23,13.0
남해,km001,여수 신월,여수 신월(km001),2023-11-24,12.9
남해,km001,여수 신월,여수 신월(km001),2023-11-25,12.0
남해,km001,여수 신월,여수 신월(km001),2023-11-26,11.7
남해,km001,여수 신월,여수 신월(km001),2023-11-27,11.8
남해,km001,여수 신월,여수 신월(km001),2023-11-28,11.8
남해,km001,여수 신월,여수 신월(km001),2023-11-29,11.8
남해,km001,여수 신월,여수 신월(km001),2023-11-30,11.3
남해,km001,여수 신월,여수 신월(km001),2023-12-01,10.7
남해,km001,여수 신월,여수 신월(km001),2023-12-02,10.0
남해,km001,여수 신월,여수 신월(km001),2023-12-03,10.1
남해,km001,여수 신월,여수 신월(km001),2023-12-04,10.4
남해,km001,여수 신월,여수 신월(km001),2023-12-05,10.3
남해,km001,여수 신월,여수 신월(km001),2023-12-06,10.3
남해,km001,여수 신월,여수 신월(km001),2023-12-07,10.2
남해,km001,여수 신월,여수 신월(km001),2023-12-08,10.1
남해,km001,여수 신월,여수 신월(km001),2023-12-09,10.3
남해,km001,여수 신월,여수 신월(km001),2023-12-10,10.8
남해,km001,여수 신월,여수 신월(km001),2023-12-11,11.1
남해,km001,여수 신월,여수 신월(km001),2023-12-12,11.2
남해,km001,여수 신월,여수 신월(km001),2023-12-13,11.3
남해,km001,여수 신월,여수 신월(km001),2023-12-14,11.3
남해,km001,여수 신월,여수 신월(km001),2023-12-15,11.4
남해,km001,여수 신월,여수 신월(km001),2023-12-16,11.5
남해,km001,여수 신월,여수 신월(km001),2023-12-17,10.3
남해,km001,여수 신월,여수 신월(km001),2023-12-18,9.3
남해,km001,여수 신월,여수 신월(km001),2023-12-19,8.9
남해,km001,여수 신월,여수 신월(km001),2023-12-20,8.7
남해,km001,여수 신월,여수 신월(km001),2023-12-21,8.1
남해,km001,여수 신월,여수 신월(km001),2023-12-22,7.0
남해,km001,여수 신월,여수 신월(km001),2023-12-23,6.3
남해,km001,여수 신월,여수 신월(km001),2023-12-24,6.4
남해,km001,여수 신월,여수 신월(km001),2023-12-25,6.4
남해,km001,여수 신월,여수 신월(km001),2023-12-26,6.7
남해,km001,여수 신월,여수 신월(km001),2023-12-27,7.1
남해,km001,여수 신월,여수 신월(km001),2023-12-28,7.7
남해,km001,여수 신월,여수 신월(km001),2023-12-29,7.8
남해,km001,여수 신월,여수 신월(km001),2023-12-30,7.8
남해,km001,여수 신월,여수 신월(km001),2023-12-31,8.1
남해,km001,여수 신월,여수 신월(km001),2024-01-01,8.3
