date,temperature,climatology,anomaly,daily_jump,sustained_ge28,level,level_name,region
2021-05-25,,19.61785714285714,,,False,,판정불가,완도
2021-05-26,,19.77142857142857,,,False,,판정불가,완도
2021-05-27,,19.892857142857142,,,False,,판정불가,완도
2021-05-28,,20.032142857142855,,,False,,판정불가,완도
2021-05-29,,20.148275862068967,,,False,,판정불가,완도
2021-05-30,,20.256666666666668,,,False,,판정불가,완도
2021-05-31,,20.358064516129033,,,False,,판정불가,완도
2021-06-01,20.9,20.45625,0.44374999999999787,,False,0.0,평시,완도
2021-06-02,21.2,20.509090909090908,0.6909090909090914,0.3000000000000007,False,0.0,평시,완도
2021-06-03,21.1,20.576470588235296,0.5235294117647058,-0.09999999999999787,False,0.0,평시,완도
2021-06-04,20.9,20.659999999999997,0.240000000000002,-0.20000000000000284,False,0.0,평시,완도
2021-06-05,20.7,20.76857142857143,-0.06857142857143117,-0.1999999999999993,False,0.0,평시,완도
2021-06-06,21.0,20.9,0.10000000000000142,0.3000000000000007,False,0.0,평시,완도
2021-06-07,21.5,21.04857142857143,0.4514285714285684,0.5,False,0.0,평시,완도
2021-06-08,22.2,21.21714285714286,0.9828571428571387,0.6999999999999993,False,0.0,평시,완도
2021-06-09,22.6,21.42571428571429,1.1742857142857126,0.40000000000000213,False,0.0,평시,완도
2021-06-10,22.4,21.63142857142857,0.7685714285714269,-0.20000000000000284,False,0.0,평시,완도
2021-06-11,22.5,21.814285714285717,0.6857142857142833,0.10000000000000142,False,0.0,평시,완도
2021-06-12,22.6,21.965714285714288,0.6342857142857135,0.10000000000000142,False,0.0,평시,완도
2021-06-13,22.8,22.08,0.7200000000000024,0.1999999999999993,False,0.0,평시,완도
2021-06-14,22.9,22.15714285714286,0.7428571428571402,0.09999999999999787,False,0.0,평시,완도
2021-06-15,22.5,22.21142857142857,0.28857142857143003,-0.3999999999999986,False,0.0,평시,완도
2021-06-16,22.4,22.285714285714285,0.11428571428571388,-0.10000000000000142,False,0.0,평시,완도
2021-06-17,22.6,22.374285714285712,0.22571428571428953,0.20000000000000284,False,0.0,평시,완도
2021-06-18,22.5,22.47714285714286,0.022857142857141355,-0.10000000000000142,False,0.0,평시,완도
2021-06-19,22.6,22.585714285714285,0.014285714285716011,0.10000000000000142,False,0.0,평시,완도
2021-06-20,22.7,22.702857142857145,-0.002857142857145334,0.09999999999999787,False,0.0,평시,완도
2021-06-21,23.1,22.83142857142857,0.26857142857143046,0.40000000000000213,False,0.0,평시,완도
2021-06-22,23.4,22.919999999999998,0.4800000000000004,0.29999999999999716,False,0.0,평시,완도
2021-06-23,23.4,22.98857142857143,0.41142857142856926,0.0,False,0.0,평시,완도
2021-06-24,23.3,23.057142857142853,0.24285714285714732,-0.09999999999999787,False,0.0,평시,완도
2021-06-25,23.3,23.12857142857143,0.17142857142857082,0.0,False,0.0,평시,완도
2021-06-26,23.6,23.225714285714286,0.37428571428571544,0.3000000000000007,False,0.0,평시,완도
2021-06-27,23.8,23.33142857142857,0.46857142857142975,0.1999999999999993,False,0.0,평시,완도
2021-06-28,24.1,23.474285714285713,0.6257142857142881,0.3000000000000007,False,0.0,평시,완도
2021-06-29,24.2,23.71428571428571,0.48571428571428754,0.09999999999999787,False,0.0,평시,완도
2021-06-30,24.3,23.939999999999998,0.360000000000003,0.10000000000000142,False,0.0,평시,완도
2021-07-01,24.7,24.137142857142855,0.562857142857144,0.3999999999999986,False,0.0,평시,완도
2021-07-02,24.9,24.319999999999997,0.5800000000000018,0.1999999999999993,False,0.0,평시,완도
2021-07-03,24.8,24.48285714285714,0.31714285714286206,-0.09999999999999787,False,0.0,평시,완도
2021-07-04,24.6,24.62285714285714,-0.022857142857137802,-0.1999999999999993,False,0.0,평시,완도
2021-07-05,23.9,24.705714285714283,-0.8057142857142843,-0.7000000000000028,False,0.0,평시,완도
2021-07-06,23.6,24.697142857142858,-1.097142857142856,-0.29999999999999716,False,0.0,평시,완도
2021-07-07,24.0,24.685714285714287,-0.6857142857142868,0.3999999999999986,False,0.0,평시,완도
2021-07-08,24.3,24.677142857142858,-0.3771428571428572,0.3000000000000007,False,0.0,평시,완도
2021-07-09,24.1,24.66,-0.5599999999999987,-0.1999999999999993,False,0.0,평시,완도
2021-07-10,24.0,24.614285714285714,-0.6142857142857139,-0.10000000000000142,False,0.0,평시,완도
2021-07-11,24.1,24.57428571428571,-0.47428571428570976,0.10000000000000142,False,0.0,평시,완도
2021-07-12,24.3,24.531428571428574,-0.2314285714285731,0.1999999999999993,False,0.0,평시,완도
2021-07-13,24.7,24.502857142857142,0.1971428571428575,0.3999999999999986,False,0.0,평시,완도
2021-07-14,25.1,24.49428571428572,0.6057142857142814,0.40000000000000213,False,0.0,평시,완도
2021-07-15,25.3,24.49142857142857,0.8085714285714296,0.1999999999999993,False,0.0,평시,완도
2021-07-16,25.8,24.5,1.3000000000000007,0.5,False,0.0,평시,완도
2021-07-17,26.1,24.565714285714286,1.5342857142857156,0.3000000000000007,False,0.0,평시,완도
2021-07-18,26.1,24.665714285714284,1.4342857142857177,0.0,False,0.0,평시,완도
2021-07-19,26.3,24.794285714285714,1.5057142857142871,0.1999999999999993,False,0.0,평시,완도
2021-07-20,26.4,24.93142857142857,1.4685714285714297,0.09999999999999787,False,0.0,평시,완도
2021-07-21,26.5,25.06571428571429,1.4342857142857106,0.10000000000000142,False,0.0,평시,완도
2021-07-22,26.8,25.208571428571428,1.5914285714285725,0.3000000000000007,False,0.0,평시,완도
2021-07-23,26.9,25.388571428571428,1.5114285714285707,0.09999999999999787,False,0.0,평시,완도
2021-07-24,26.9,25.59714285714286,1.302857142857139,0.0,False,0.0,평시,완도
2021-07-25,26.7,25.802857142857142,0.8971428571428568,-0.1999999999999993,False,0.0,평시,완도
2021-07-26,26.7,26.017142857142858,0.6828571428571415,0.0,False,0.0,평시,완도
2021-07-27,27.0,26.222857142857137,0.7771428571428629,0.3000000000000007,False,0.0,평시,완도
2021-07-28,27.6,26.431428571428572,1.168571428571429,0.6000000000000014,False,0.0,평시,완도
2021-07-29,27.9,26.657142857142855,1.2428571428571438,0.29999999999999716,False,0.0,평시,완도
2021-07-30,28.1,26.86285714285714,1.2371428571428602,0.20000000000000284,False,2.0,주의보,완도
2021-07-31,28.5,27.00857142857143,1.491428571428571,0.3999999999999986,False,2.0,주의보,완도
2021-08-01,28.7,27.122857142857146,1.577142857142853,0.1999999999999993,True,3.0,경보,완도
2021-08-02,29.0,27.245714285714286,1.7542857142857144,0.3000000000000007,True,3.0,경보,완도
2021-08-03,28.9,27.380000000000003,1.519999999999996,-0.10000000000000142,True,3.0,경보,완도
2021-08-04,29.0,27.494285714285716,1.5057142857142836,0.10000000000000142,True,3.0,경보,완도
2021-08-05,29.1,27.56285714285714,1.537142857142861,0.10000000000000142,True,3.0,경보,완도
2021-08-06,29.3,27.568571428571428,1.731428571428573,0.1999999999999993,True,3.0,경보,완도
2021-08-07,29.1,27.528571428571425,1.5714285714285765,-0.1999999999999993,True,3.0,경보,완도
2021-08-08,28.6,27.419999999999998,1.1800000000000033,-0.5,True,3.0,경보,완도
2021-08-09,28.2,27.274285714285718,0.9257142857142817,-0.40000000000000213,True,3.0,경보,완도
2021-08-10,28.0,27.120000000000005,0.8799999999999955,-0.1999999999999993,True,3.0,경보,완도
2021-08-11,27.9,26.98571428571429,0.9142857142857075,-0.10000000000000142,False,0.0,평시,완도
2021-08-12,27.5,26.900000000000002,0.5999999999999979,-0.3999999999999986,False,0.0,평시,완도
2021-08-13,27.2,26.825714285714287,0.3742857142857119,-0.3000000000000007,False,0.0,평시,완도
2021-08-14,26.7,26.782857142857143,-0.08285714285714363,-0.5,False,0.0,평시,완도
2021-08-15,26.5,26.834285714285716,-0.3342857142857163,-0.1999999999999993,False,0.0,평시,완도
2021-08-16,26.5,26.88529411764706,-0.3852941176470601,0.0,False,0.0,평시,완도
2021-08-17,26.5,26.933333333333334,-0.43333333333333357,0.0,False,0.0,평시,완도
2021-08-18,26.8,26.95625,-0.15625,0.3000000000000007,False,0.0,평시,완도
2021-08-19,26.8,26.996875,-0.19687499999999858,0.0,False,0.0,평시,완도
2021-08-20,27.0,27.046875,-0.046875,0.1999999999999993,False,0.0,평시,완도
2021-08-21,26.6,27.08125,-0.4812499999999993,-0.3999999999999986,False,0.0,평시,완도
2021-08-22,26.5,27.053125,-0.5531250000000014,-0.10000000000000142,False,0.0,평시,완도
2021-08-23,26.6,27.027272727272727,-0.4272727272727259,0.10000000000000142,False,0.0,평시,완도
2021-08-24,26.6,27.014705882352942,-0.4147058823529406,0.0,False,0.0,평시,완도
2021-08-25,26.3,26.98857142857143,-0.6885714285714286,-0.3000000000000007,False,0.0,평시,완도
2021-08-26,26.6,26.90857142857143,-0.3085714285714296,0.3000000000000007,False,0.0,평시,완도
2021-08-27,27.0,26.834285714285716,0.1657142857142837,0.3999999999999986,False,0.0,평시,완도
2021-08-28,26.8,26.794285714285717,0.005714285714283562,-0.1999999999999993,False,0.0,평시,완도
2021-08-29,27.0,26.765714285714285,0.23428571428571487,0.1999999999999993,False,0.0,평시,완도
2021-08-30,27.0,26.7,0.3000000000000007,0.0,False,0.0,평시,완도
2021-08-31,27.4,26.711764705882352,0.6882352941176464,0.3999999999999986,False,0.0,평시,완도
2021-09-01,27.3,26.751515151515154,0.548484848484847,-0.09999999999999787,False,0.0,평시,완도
2021-09-02,26.2,26.784374999999997,-0.5843749999999979,-1.1000000000000014,False,0.0,평시,완도
2021-09-03,25.8,26.796774193548384,-0.9967741935483829,-0.3999999999999986,False,0.0,평시,완도
2021-09-04,25.7,26.783333333333328,-1.0833333333333286,-0.10000000000000142,False,0.0,평시,완도
2021-09-05,25.2,26.75862068965517,-1.5586206896551715,-0.5,False,0.0,평시,완도
2021-09-06,24.2,26.848148148148145,-2.6481481481481453,-1.0,False,0.0,평시,완도
2021-09-07,24.3,26.823076923076922,-2.523076923076921,0.10000000000000142,False,0.0,평시,완도
2021-09-08,24.4,26.792,-2.392000000000003,0.09999999999999787,False,0.0,평시,완도
2021-09-09,,26.76666666666667,,,False,,판정불가,완도
2021-09-10,,26.817391304347826,,,False,,판정불가,완도
2021-09-11,,26.872727272727275,,,False,,판정불가,완도
2021-09-12,,26.97619047619048,,,False,,판정불가,완도
2021-09-13,,27.0,,,False,,판정불가,완도
2021-09-14,,27.04285714285714,,,False,,판정불가,완도
2021-09-15,,27.057142857142853,,,False,,판정불가,완도
2021-09-16,,27.095238095238095,,,False,,판정불가,완도
2021-09-17,,26.931818181818183,,,False,,판정불가,완도
2021-09-18,,26.708695652173912,,,False,,판정불가,완도
2021-09-19,,26.425,,,False,,판정불가,완도
2021-09-20,,26.12,,,False,,판정불가,완도
2021-09-21,,25.718518518518515,,,False,,판정불가,완도
2021-09-22,,25.348275862068967,,,False,,판정불가,완도
2021-09-23,,25.032258064516125,,,False,,판정불가,완도
