obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-01-27,10.4,10.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-01-28,10.3,10.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-01-29,10.2,10.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-01-30,10.2,10.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-01-31,10.0,9.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-01,9.9,9.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-02,9.9,9.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-03,9.9,9.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-04,9.8,9.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-05,9.7,9.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-06,9.6,9.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-07,9.4,9.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-08,9.3,9.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-09,9.3,9.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-10,9.3,9.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-11,9.2,9.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-12,9.2,9.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-13,9.2,9.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-14,9.2,9.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-15,9.0,8.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-16,8.7,8.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-17,8.7,8.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-18,8.8,8.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-19,8.7,8.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-20,8.6,8.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-21,8.5,8.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-22,8.3,8.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-23,8.3,8.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-24,8.1,8.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-25,8.2,8.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-26,8.4,8.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-27,8.3,8.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-02-28,8.5,8.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-01,8.9,9.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-02,9.1,9.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-03,9.1,9.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-04,8.7,9.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-05,8.5,8.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-06,8.6,8.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-07,8.9,9.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-08,9.0,9.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-09,9.0,9.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-10,8.9,9.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-11,8.9,9.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-12,8.9,9.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-13,8.9,9.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-14,8.9,9.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-15,9.4,9.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-16,9.7,10.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-17,10.2,10.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-18,10.2,10.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-19,10.2,10.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-20,10.2,10.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-21,10.3,10.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-22,10.4,10.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-23,10.4,10.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-24,10.4,10.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-25,10.5,10.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-26,10.5,10.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-27,10.9,11.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-28,11.0,11.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-29,11.1,11.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-30,11.2,11.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-03-31,11.4,11.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-01,11.9,12.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-02,11.8,12.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-03,11.7,11.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-04,11.8,12.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-05,11.8,12.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-06,11.8,12.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-07,12.0,12.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-08,12.2,12.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-09,12.1,12.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-10,11.9,12.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-11,12.2,13.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-12,12.5,13.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-13,12.8,13.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-14,13.7,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-15,14.0,14.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-16,13.7,14.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-17,13.1,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-18,13.2,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-19,13.4,13.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-20,13.2,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-21,13.4,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-22,13.6,13.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-23,13.4,13.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-24,13.9,14.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-25,13.8,14.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-26,14.5,15.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-27,15.2,16.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-28,15.9,16.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-29,16.5,16.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-04-30,16.1,16.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-01,15.6,15.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-02,15.2,15.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-03,15.0,15.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-04,14.8,15.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-05,14.9,15.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-06,15.5,15.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-07,15.9,16.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-08,16.9,16.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-09,17.3,17.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-10,17.3,17.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-11,17.5,17.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-12,17.6,17.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-13,17.3,17.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-14,17.1,17.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-15,16.9,17.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-16,16.9,17.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-17,16.6,16.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-18,16.6,16.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-19,16.6,16.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-20,17.0,17.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-21,17.2,17.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-22,17.5,17.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-23,17.8,18.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-24,18.0,18.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-25,17.9,18.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-26,17.5,17.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-27,17.3,17.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-28,16.9,17.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-29,17.5,17.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-30,18.3,18.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-05-31,18.4,18.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-01,17.9,18.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-02,17.8,18.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-03,18.2,18.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-04,19.1,19.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-05,19.7,19.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-06,19.9,19.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-07,20.1,20.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-08,20.3,20.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-09,20.3,20.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-10,20.1,20.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-11,20.5,20.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-12,20.3,20.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-13,20.6,20.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-14,20.2,20.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-15,19.7,19.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-16,19.3,19.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-17,19.3,19.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-18,19.7,19.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-19,19.5,19.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-20,20.0,20.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-21,20.7,21.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-22,20.4,21.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-23,20.0,20.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-24,19.5,19.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-25,19.8,20.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-26,19.9,20.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-27,20.0,20.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-28,19.8,19.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-29,19.9,20.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-06-30,20.7,21.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-01,21.6,22.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-02,22.4,23.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-03,22.3,23.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-04,22.2,23.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-05,22.1,23.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-06,21.7,23.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-07,21.6,23.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-08,21.0,22.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-09,,
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-10,,
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-11,,
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-12,21.5,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-13,22.3,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-14,22.2,23.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-15,22.2,23.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-16,21.9,23.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-17,21.4,22.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-18,21.7,23.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-19,21.5,22.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-20,21.8,22.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-21,20.0,21.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-22,21.3,22.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-23,20.7,22.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-24,19.2,21.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-25,20.3,22.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-26,21.0,23.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-27,21.2,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-28,21.7,24.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-29,22.3,24.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-30,22.9,25.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-07-31,23.3,25.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-01,23.5,24.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-02,24.2,24.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-03,24.5,24.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-04,24.5,24.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-05,24.3,24.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-06,23.9,24.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-07,23.4,24.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-08,22.7,24.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-09,22.8,24.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-10,21.9,23.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-11,22.5,24.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-12,22.5,23.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-13,22.6,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-14,21.7,22.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-15,21.3,22.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-16,20.5,21.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-17,21.5,23.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-18,21.7,23.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-19,21.5,22.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-20,20.7,21.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-21,21.2,22.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-22,20.8,23.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-23,20.5,22.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-24,21.7,23.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-25,21.5,23.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-26,21.6,23.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-27,21.8,23.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-28,22.7,23.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-29,23.0,23.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-30,23.0,23.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-08-31,22.6,23.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-01,22.8,23.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-02,22.8,22.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-03,22.6,22.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-04,22.9,23.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-05,23.5,24.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-06,24.5,24.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-07,24.4,24.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-08,24.5,24.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-09,24.5,24.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-10,24.5,24.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-11,24.4,24.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-12,24.4,24.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-13,24.4,24.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-14,24.3,24.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-15,24.2,24.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-16,24.2,24.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-17,24.3,24.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-18,24.8,25.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-19,24.8,25.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-20,24.7,24.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-21,24.4,24.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-22,24.2,24.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-23,24.0,24.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-24,23.8,23.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-25,23.6,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-26,23.5,23.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-27,23.4,23.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-28,23.5,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-29,23.5,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-09-30,23.6,23.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-01,23.6,23.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-02,23.6,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-03,23.7,23.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-04,23.4,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-05,23.5,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-06,23.6,23.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-07,23.3,23.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-08,23.0,23.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-09,22.6,22.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-10,22.2,22.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-11,21.7,21.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-12,21.6,21.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-13,21.4,21.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-14,21.2,21.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-15,21.3,21.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-16,21.4,21.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-17,21.3,21.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-18,20.8,20.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-19,20.4,20.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-20,20.1,20.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-21,20.2,20.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-22,20.2,20.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-23,20.1,20.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-24,19.8,19.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-25,19.5,19.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-26,19.3,19.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-27,19.3,19.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-28,19.2,19.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-29,19.2,19.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-30,19.1,19.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-10-31,19.0,19.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-01,18.9,18.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-02,18.8,18.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-03,18.7,18.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-04,18.6,18.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-05,18.3,18.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-06,18.1,18.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-07,18.0,18.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-08,18.0,18.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-09,18.0,18.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-10,18.0,18.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-11,18.0,18.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-12,18.0,18.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-13,18.2,18.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-14,18.1,18.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-15,17.9,18.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-16,17.9,17.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-17,17.7,17.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-18,17.6,17.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-19,17.5,17.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-20,17.4,17.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-21,17.4,17.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-22,17.3,17.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-23,17.2,17.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-24,17.1,17.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-25,17.0,17.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-26,17.0,17.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-27,16.9,16.9
