obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-11-29,14.7,14.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-11-30,14.5,14.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-01,14.3,14.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-02,14.1,14.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-03,14.0,14.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-04,14.0,14.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-05,13.9,14.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-06,13.9,13.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-07,13.7,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-08,13.6,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-09,13.7,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-10,13.7,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-11,13.6,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-12,13.3,13.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-13,13.1,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-14,13.1,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-15,13.0,12.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-16,12.9,12.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-17,12.5,12.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-18,12.3,12.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-19,12.1,12.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-20,12.1,12.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-21,11.8,11.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-22,11.4,11.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-23,11.2,11.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-24,11.2,11.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-25,11.2,11.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-26,11.1,11.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-27,11.0,11.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-28,11.1,11.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-29,11.1,11.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-30,11.1,11.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-12-31,11.0,11.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-01-01,11.0,11.0
